market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,6641,基士德-KY,2025-06-02,114/06/02,12008,278782,23.60,23.60,22.80,22.80,-0.80,13
twse,6641,基士德-KY,2025-06-03,114/06/03,10081,232012,22.50,23.35,22.50,22.65,-0.15,17
twse,6641,基士德-KY,2025-06-04,114/06/04,8220,186516,22.60,23.00,22.50,22.75,+0.10,12
twse,6641,基士德-KY,2025-06-05,114/06/05,13285,296226,22.30,22.35,22.20,22.20,-0.55,19
twse,6641,基士德-KY,2025-06-06,114/06/06,10002,227594,22.40,23.00,22.40,23.00,+0.80,11
twse,6641,基士德-KY,2025-06-09,114/06/09,14491,322613,22.35,22.35,22.20,22.20,-0.80,22
twse,6641,基士德-KY,2025-06-10,114/06/10,24300,539189,22.60,22.60,22.00,22.45,+0.25,22
twse,6641,基士德-KY,2025-06-11,114/06/11,2001,44924,22.45,22.45,22.45,22.45,0.00,3
twse,6641,基士德-KY,2025-06-12,114/06/12,3001,67572,22.10,23.00,22.10,23.00,+0.55,4
twse,6641,基士德-KY,2025-06-13,114/06/13,12000,273800,22.75,22.95,22.50,22.50,-0.50,12
twse,6641,基士德-KY,2025-06-16,114/06/16,10000,229550,22.90,23.00,22.90,23.00,+0.50,10
twse,6641,基士德-KY,2025-06-17,114/06/17,8000,180650,22.75,22.75,22.40,22.45,-0.55,7
twse,6641,基士德-KY,2025-06-18,114/06/18,5000,110300,22.05,22.20,22.00,22.20,-0.25,5
twse,6641,基士德-KY,2025-06-19,114/06/19,15401,339078,22.10,22.30,21.60,21.75,-0.45,22
twse,6641,基士德-KY,2025-06-20,114/06/20,8002,171792,21.35,21.75,21.35,21.75,0.00,9
twse,6641,基士德-KY,2025-06-23,114/06/23,5000,109150,21.75,22.45,21.25,22.45,+0.70,5
twse,6641,基士德-KY,2025-06-24,114/06/24,9145,206110,21.80,22.90,21.80,22.90,+0.45,12
twse,6641,基士德-KY,2025-06-25,114/06/25,1000,23200,23.20,23.20,23.20,23.20,+0.30,1
twse,6641,基士德-KY,2025-06-26,114/06/26,17259,390930,23.20,23.20,22.35,22.35,-0.85,16
twse,6641,基士德-KY,2025-06-27,114/06/27,27033,614741,22.70,22.95,22.40,22.95,+0.60,22
twse,6641,基士德-KY,2025-06-30,114/06/30,21216,476537,22.90,22.90,22.20,22.50,-0.45,21
