market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,4106,雃博,2025-06-02,114/06/02,57380,1314468,23.00,23.10,22.70,22.70,-0.30,94
twse,4106,雃博,2025-06-03,114/06/03,25162,569725,22.75,22.75,22.55,22.55,-0.15,72
twse,4106,雃博,2025-06-04,114/06/04,32835,744017,22.55,22.75,22.55,22.75,+0.20,74
twse,4106,雃博,2025-06-05,114/06/05,64902,1463771,22.60,22.70,22.40,22.55,-0.20,102
twse,4106,雃博,2025-06-06,114/06/06,9368,211055,22.50,22.60,22.50,22.55,0.00,24
twse,4106,雃博,2025-06-09,114/06/09,53531,1200904,22.55,22.60,22.40,22.60,+0.05,74
twse,4106,雃博,2025-06-10,114/06/10,35805,810534,22.60,22.75,22.55,22.65,+0.05,70
twse,4106,雃博,2025-06-11,114/06/11,28773,652850,22.60,22.80,22.60,22.65,0.00,65
twse,4106,雃博,2025-06-12,114/06/12,12675,287056,22.60,22.75,22.50,22.70,+0.05,33
twse,4106,雃博,2025-06-13,114/06/13,38695,870381,22.50,22.65,22.40,22.45,-0.25,86
twse,4106,雃博,2025-06-16,114/06/16,29641,678166,22.45,23.05,22.45,23.05,+0.60,36
twse,4106,雃博,2025-06-17,114/06/17,21164,478066,22.60,22.70,22.55,22.55,-0.50,66
twse,4106,雃博,2025-06-18,114/06/18,35310,797004,22.55,22.70,22.45,22.70,+0.15,44
twse,4106,雃博,2025-06-19,114/06/19,38073,855569,22.50,22.60,22.40,22.60,-0.10,76
twse,4106,雃博,2025-06-20,114/06/20,53524,1197919,22.40,22.50,22.25,22.50,-0.10,115
twse,4106,雃博,2025-06-23,114/06/23,28880,638419,22.40,22.45,22.00,22.10,-0.40,115
twse,4106,雃博,2025-06-24,114/06/24,41715,928260,22.35,22.35,22.05,22.20,+0.10,108
twse,4106,雃博,2025-06-25,114/06/25,30364,671404,22.15,22.15,22.05,22.15,-0.05,108
twse,4106,雃博,2025-06-26,114/06/26,68475,1524680,21.90,22.45,21.90,22.35,+0.20,87
twse,4106,雃博,2025-06-27,114/06/27,25789,573178,22.15,22.45,22.10,22.15,-0.20,197
twse,4106,雃博,2025-06-30,114/06/30,29657,656985,22.20,22.20,22.05,22.05,-0.10,190
twse,4106,雃博,2025-07-01,114/07/01,33120,738649,22.00,22.40,22.00,22.30,+0.25,69
twse,4106,雃博,2025-07-02,114/07/02,34992,773897,22.10,22.15,22.10,22.10,-0.20,100
twse,4106,雃博,2025-07-03,114/07/03,29388,654087,22.20,22.30,22.15,22.30,+0.20,86
twse,4106,雃博,2025-07-04,114/07/04,46023,1025293,22.30,22.30,22.15,22.20,-0.10,49
twse,4106,雃博,2025-07-07,114/07/07,34310,763141,22.20,22.40,22.10,22.30,+0.10,32
twse,4106,雃博,2025-07-08,114/07/08,12635,280212,22.30,22.30,22.10,22.10,-0.20,64
twse,4106,雃博,2025-07-09,114/07/09,19116,427181,22.10,22.50,22.00,22.50,+0.40,67
twse,4106,雃博,2025-07-10,114/07/10,7253,161231,22.15,22.30,22.15,22.30,-0.20,49
