market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,4736,泰博,2025-06-02,114/06/02,2113647,309231096,143.00,151.00,142.50,145.50,+6.50,2092
twse,4736,泰博,2025-06-03,114/06/03,684626,98146604,143.00,145.50,142.00,142.50,-3.00,768
twse,4736,泰博,2025-06-04,114/06/04,552781,76765435,142.00,142.00,137.50,139.50,-3.00,749
twse,4736,泰博,2025-06-05,114/06/05,534683,75560272,142.00,144.50,139.00,139.00,-0.50,596
twse,4736,泰博,2025-06-06,114/06/06,176748,24497556,139.50,140.00,138.00,138.00,-1.00,256
twse,4736,泰博,2025-06-09,114/06/09,360064,48717721,139.50,139.50,134.00,134.50,-3.50,505
twse,4736,泰博,2025-06-10,114/06/10,281709,37820639,134.00,135.50,133.50,134.00,-0.50,365
twse,4736,泰博,2025-06-11,114/06/11,347084,45839427,132.00,133.50,131.00,132.50,-1.50,538
twse,4736,泰博,2025-06-12,114/06/12,153300,20168038,132.00,132.50,131.00,131.00,-1.50,285
twse,4736,泰博,2025-06-13,114/06/13,434966,56012736,130.00,130.00,127.50,127.50,-3.50,634
twse,4736,泰博,2025-06-16,114/06/16,394566,50055663,126.50,127.50,126.00,126.50,-1.00,392
twse,4736,泰博,2025-06-17,114/06/17,362433,45799225,127.00,127.50,125.50,126.00,-0.50,363
twse,4736,泰博,2025-06-18,114/06/18,284537,36492829,126.50,130.00,126.00,128.50,+2.50,347
twse,4736,泰博,2025-06-19,114/06/19,308470,38858050,128.00,128.00,125.50,125.50,-3.00,429
twse,4736,泰博,2025-06-20,114/06/20,451715,56106789,125.50,125.50,123.00,124.50,-1.00,429
twse,4736,泰博,2025-06-23,114/06/23,182556,22532252,123.50,125.00,122.00,124.50,0.00,230
twse,4736,泰博,2025-06-24,114/06/24,100470,12590142,124.50,126.00,124.50,125.00,+0.50,178
twse,4736,泰博,2025-06-25,114/06/25,125175,15646852,126.50,126.50,124.50,125.50,+0.50,147
twse,4736,泰博,2025-06-26,114/06/26,61946,7819953,126.00,127.00,125.50,126.00,+0.50,128
twse,4736,泰博,2025-06-27,114/06/27,119463,15160619,127.50,127.50,126.00,127.50,+1.50,154
twse,4736,泰博,2025-06-30,114/06/30,88832,11205476,127.00,127.00,125.50,125.50,-2.00,123
twse,4736,泰博,2025-07-01,114/07/01,92072,11708413,127.00,127.50,126.50,127.50,+2.00,109
twse,4736,泰博,2025-07-02,114/07/02,74237,9488414,127.50,128.50,127.00,128.50,+1.00,101
twse,4736,泰博,2025-07-03,114/07/03,87507,11186196,129.50,129.50,127.50,127.50,-1.00,148
twse,4736,泰博,2025-07-04,114/07/04,56208,7129695,129.00,129.00,126.00,126.00,-1.50,129
twse,4736,泰博,2025-07-07,114/07/07,62450,7835467,126.00,126.00,124.50,125.50,-0.50,101
twse,4736,泰博,2025-07-08,114/07/08,81958,10184087,125.00,125.00,123.50,124.50,-1.00,159
twse,4736,泰博,2025-07-09,114/07/09,166038,20511526,124.00,124.50,122.50,123.50,-1.00,275
twse,4736,泰博,2025-07-10,114/07/10,133972,16581192,123.50,124.50,123.00,123.50,0.00,183
twse,4736,泰博,2025-07-11,114/07/11,46972,5838886,124.00,125.00,124.00,124.00,+0.50,79
twse,4736,泰博,2025-07-14,114/07/14,47808,5933823,125.00,125.00,123.50,123.50,-0.50,87
twse,4736,泰博,2025-07-15,114/07/15,45996,5699500,124.00,124.50,123.50,123.50,0.00,90
twse,4736,泰博,2025-07-16,114/07/16,125804,15619371,123.50,125.00,123.50,125.00,+1.50,161
twse,4736,泰博,2025-07-17,114/07/17,149673,18654047,125.00,125.50,124.00,125.00,0.00,181
twse,4736,泰博,2025-07-18,114/07/18,98602,12323947,125.00,125.50,124.50,124.50,-0.50,134
twse,4736,泰博,2025-07-21,114/07/21,72165,9034394,125.00,125.50,124.50,125.50,+1.00,114
twse,4736,泰博,2025-07-22,114/07/22,85049,10596750,126.50,126.50,123.50,124.00,-1.50,135
twse,4736,泰博,2025-07-23,114/07/23,110995,13915880,125.00,126.00,124.00,125.50,+1.50,127
twse,4736,泰博,2025-07-24,114/07/24,69923,8776793,126.50,126.50,125.00,125.50,0.00,77
twse,4736,泰博,2025-07-25,114/07/25,84972,10633490,126.50,126.50,124.50,125.00,-0.50,142
twse,4736,泰博,2025-07-28,114/07/28,67257,8364730,125.50,125.50,123.50,124.50,-0.50,148
twse,4736,泰博,2025-07-29,114/07/29,45451,5629520,124.50,124.50,123.50,124.00,-0.50,125
twse,4736,泰博,2025-07-30,114/07/30,53129,6614205,124.00,125.00,124.00,125.00,+1.00,72
twse,4736,泰博,2025-07-31,114/07/31,48148,5973658,124.00,124.50,124.00,124.00,-1.00,106
twse,4736,泰博,2025-08-01,114/08/01,58988,7323373,123.50,125.50,123.00,124.50,+0.50,92
twse,4736,泰博,2025-08-04,114/08/04,68948,8587472,125.00,125.00,124.00,125.00,+0.50,90
twse,4736,泰博,2025-08-05,114/08/05,143657,18165454,125.00,128.00,125.00,126.50,+1.50,167
twse,4736,泰博,2025-08-06,114/08/06,132698,16817547,127.50,127.50,126.00,126.50,0.00,153
twse,4736,泰博,2025-08-07,114/08/07,455111,59581219,130.50,133.50,129.00,130.50,+4.00,545
twse,4736,泰博,2025-08-08,114/08/08,157705,20721705,132.00,132.50,130.50,131.00,+0.50,267
twse,4736,泰博,2025-08-11,114/08/11,204742,27073590,132.50,133.00,131.50,133.00,+2.00,295
twse,4736,泰博,2025-08-12,114/08/12,420611,57148140,133.50,137.00,133.00,135.50,+2.50,546
twse,4736,泰博,2025-08-13,114/08/13,477685,66045166,138.50,140.00,136.50,138.00,+2.50,554
twse,4736,泰博,2025-08-14,114/08/14,190665,26129033,138.50,138.50,136.00,137.50,-0.50,344
twse,4736,泰博,2025-08-15,114/08/15,229451,31810224,139.50,139.50,137.00,139.50,+2.00,299
twse,4736,泰博,2025-08-18,114/08/18,439267,61888894,139.00,142.50,139.00,141.00,+1.50,445
twse,4736,泰博,2025-08-19,114/08/19,195662,27542928,142.00,142.00,140.00,141.00,0.00,250
twse,4736,泰博,2025-08-20,114/08/20,185896,26010303,141.50,141.50,138.50,140.50,-0.50,260
twse,4736,泰博,2025-08-21,114/08/21,149772,21169719,141.00,142.00,140.50,141.50,+1.00,734
twse,4736,泰博,2025-08-22,114/08/22,421118,60531121,141.50,145.00,140.50,143.50,+2.00,469
twse,4736,泰博,2025-08-25,114/08/25,291368,41310750,144.50,144.50,140.50,142.00,-1.50,3299
twse,4736,泰博,2025-08-26,114/08/26,223322,31575008,142.00,142.50,139.50,142.00,0.00,453
twse,4736,泰博,2025-08-27,114/08/27,181874,25845803,142.00,142.50,141.50,142.00,0.00,314
twse,4736,泰博,2025-08-28,114/08/28,225119,32023770,142.00,143.00,141.50,142.50,+0.50,598
twse,4736,泰博,2025-08-29,114/08/29,255048,36363824,143.00,143.00,142.00,142.00,-0.50,487
twse,4736,泰博,2025-09-01,114/09/01,302711,43147685,142.50,143.50,142.00,142.00,0.00,1231
twse,4736,泰博,2025-09-02,114/09/02,296912,41901650,142.00,142.00,140.00,140.50,-1.50,1960
twse,4736,泰博,2025-09-03,114/09/03,736206,102971309,140.50,141.50,138.50,141.50,+1.00,931
twse,4736,泰博,2025-09-04,114/09/04,997763,131639951,131.50,135.50,130.00,130.50,X0.00,829
twse,4736,泰博,2025-09-05,114/09/05,154369,20070196,132.00,132.00,129.50,129.50,-1.00,310
twse,4736,泰博,2025-09-08,114/09/08,183396,23589759,129.50,130.00,127.50,128.00,-1.50,313
twse,4736,泰博,2025-09-09,114/09/09,854457,104469943,125.50,125.50,120.00,122.50,-5.50,1138
twse,4736,泰博,2025-09-10,114/09/10,361163,43677736,122.00,122.50,120.50,121.50,-1.00,553
twse,4736,泰博,2025-09-11,114/09/11,200080,24126366,121.50,122.00,120.00,120.00,-1.50,358
twse,4736,泰博,2025-09-12,114/09/12,141599,17104361,120.50,121.50,120.00,121.00,+1.00,214
twse,4736,泰博,2025-09-15,114/09/15,523652,62449794,121.50,121.50,117.50,119.50,-1.50,453
