market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,1455,集盛,2025-06-02,114/06/02,552294,5064830,9.35,9.36,9.07,9.23,-0.20,400
twse,1455,集盛,2025-06-03,114/06/03,178793,1652948,9.23,9.30,9.20,9.28,+0.05,150
twse,1455,集盛,2025-06-04,114/06/04,227429,2123116,9.18,9.40,9.18,9.36,+0.08,201
twse,1455,集盛,2025-06-05,114/06/05,143931,1349087,9.35,9.43,9.35,9.39,+0.03,125
twse,1455,集盛,2025-06-06,114/06/06,82620,769861,9.39,9.39,9.28,9.28,-0.11,125
twse,1455,集盛,2025-06-09,114/06/09,429190,3878892,9.25,9.25,8.94,9.00,-0.28,406
twse,1455,集盛,2025-06-10,114/06/10,489234,4458346,8.96,9.22,8.96,9.12,+0.12,257
twse,1455,集盛,2025-06-11,114/06/11,290402,2634440,9.12,9.13,9.00,9.03,-0.09,173
twse,1455,集盛,2025-06-12,114/06/12,283517,2539861,9.03,9.06,8.91,8.92,-0.11,235
twse,1455,集盛,2025-06-13,114/06/13,433370,3819055,8.87,8.90,8.74,8.78,-0.14,301
twse,1455,集盛,2025-06-16,114/06/16,566275,4965892,8.74,8.99,8.60,8.98,+0.20,309
twse,1455,集盛,2025-06-17,114/06/17,277394,2485522,8.97,9.04,8.85,8.96,-0.02,184
twse,1455,集盛,2025-06-18,114/06/18,275183,2462614,8.92,9.00,8.91,8.96,0.00,227
twse,1455,集盛,2025-06-19,114/06/19,387976,3406909,8.83,8.88,8.75,8.76,-0.20,297
twse,1455,集盛,2025-06-20,114/06/20,373345,3308062,8.76,9.10,8.69,8.94,+0.18,266
twse,1455,集盛,2025-06-23,114/06/23,338617,2996961,8.98,8.99,8.74,8.95,+0.01,243
twse,1455,集盛,2025-06-24,114/06/24,504609,4539904,8.98,9.03,8.96,9.01,+0.06,233
twse,1455,集盛,2025-06-25,114/06/25,298372,2683176,9.01,9.07,8.93,8.96,-0.05,224
twse,1455,集盛,2025-06-26,114/06/26,518985,4706561,9.04,9.18,8.96,9.00,+0.04,314
twse,1455,集盛,2025-06-27,114/06/27,570784,5138019,8.99,9.15,8.88,9.11,+0.11,331
twse,1455,集盛,2025-06-30,114/06/30,242397,2181347,9.10,9.13,8.92,8.92,-0.19,253
twse,1455,集盛,2025-07-01,114/07/01,189706,1705865,8.96,9.07,8.93,8.93,+0.01,138
twse,1455,集盛,2025-07-02,114/07/02,211499,1899565,8.93,9.05,8.93,8.99,+0.06,126
twse,1455,集盛,2025-07-03,114/07/03,365855,3304837,9.00,9.06,8.98,9.05,+0.06,240
twse,1455,集盛,2025-07-04,114/07/04,222056,2007627,9.17,9.17,8.98,8.99,-0.06,167
twse,1455,集盛,2025-07-07,114/07/07,169533,1535365,8.98,9.19,8.95,9.19,+0.20,151
twse,1455,集盛,2025-07-08,114/07/08,202673,1831980,9.06,9.13,9.01,9.05,-0.14,144
twse,1455,集盛,2025-07-09,114/07/09,338186,3018924,9.05,9.05,8.86,8.89,-0.16,286
twse,1455,集盛,2025-07-10,114/07/10,564533,4952953,8.88,8.88,8.68,8.84,-0.05,377
twse,1455,集盛,2025-07-11,114/07/11,220628,1975384,9.03,9.03,8.86,9.00,+0.16,176
twse,1455,集盛,2025-07-14,114/07/14,80771,721049,8.89,8.98,8.89,8.91,-0.09,77
twse,1455,集盛,2025-07-15,114/07/15,182745,1632065,8.88,8.99,8.88,8.99,+0.08,176
twse,1455,集盛,2025-07-16,114/07/16,171609,1533560,8.89,9.06,8.89,8.91,-0.08,202
twse,1455,集盛,2025-07-17,114/07/17,91124,813821,8.91,8.98,8.91,8.92,+0.01,91
twse,1455,集盛,2025-07-18,114/07/18,92141,824553,8.92,8.99,8.92,8.95,+0.03,113
twse,1455,集盛,2025-07-21,114/07/21,73744,657624,8.90,8.96,8.90,8.95,0.00,115
twse,1455,集盛,2025-07-22,114/07/22,270623,2404933,8.91,8.93,8.84,8.84,-0.11,197
twse,1455,集盛,2025-07-23,114/07/23,188989,1681538,8.89,8.94,8.86,8.88,+0.04,139
