market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,6969,成信實業*-創,2025-06-02,114/06/02,48000,1458300,31.00,31.00,29.60,30.85,+0.35,31
twse,6969,成信實業*-創,2025-06-03,114/06/03,5001,151030,30.05,30.65,30.05,30.10,-0.75,6
twse,6969,成信實業*-創,2025-06-04,114/06/04,46000,1374850,30.10,30.20,29.50,29.50,-0.60,23
twse,6969,成信實業*-創,2025-06-05,114/06/05,11000,333500,30.20,30.40,30.20,30.40,+0.90,5
twse,6969,成信實業*-創,2025-06-06,114/06/06,19154,572819,29.70,30.40,29.70,29.80,-0.60,18
twse,6969,成信實業*-創,2025-06-09,114/06/09,19000,572050,29.80,30.30,29.80,30.15,+0.35,16
twse,6969,成信實業*-創,2025-06-10,114/06/10,28000,844000,30.15,30.35,30.00,30.35,+0.20,23
twse,6969,成信實業*-創,2025-06-11,114/06/11,31000,931500,30.20,30.20,29.80,30.10,-0.25,23
twse,6969,成信實業*-創,2025-06-12,114/06/12,48000,1438350,30.00,30.10,29.55,30.10,0.00,27
twse,6969,成信實業*-創,2025-06-13,114/06/13,56000,1691250,29.10,32.00,29.10,30.10,0.00,32
twse,6969,成信實業*-創,2025-06-16,114/06/16,39000,1167000,30.10,30.30,29.00,30.15,+0.05,28
twse,6969,成信實業*-創,2025-06-17,114/06/17,84000,2598650,30.10,33.00,30.00,31.45,+1.30,36
twse,6969,成信實業*-創,2025-06-18,114/06/18,59009,1876897,31.20,33.00,31.20,32.80,+1.35,47
twse,6969,成信實業*-創,2025-06-19,114/06/19,69876,2417984,32.55,35.85,32.55,35.00,+2.20,64
twse,6969,成信實業*-創,2025-06-20,114/06/20,75233,2578470,33.80,36.50,32.80,35.60,+0.60,73
twse,6969,成信實業*-創,2025-06-23,114/06/23,71012,2470680,35.00,36.00,33.00,36.00,+0.40,50
twse,6969,成信實業*-創,2025-06-24,114/06/24,86030,3053164,35.60,37.00,35.00,35.10,-0.90,55
twse,6969,成信實業*-創,2025-06-25,114/06/25,36000,1254550,35.10,35.10,34.40,34.65,-0.45,17
twse,6969,成信實業*-創,2025-06-26,114/06/26,28000,985350,34.50,35.75,34.50,34.90,+0.25,18
twse,6969,成信實業*-創,2025-06-27,114/06/27,17000,595350,35.20,35.20,34.80,34.95,+0.05,13
twse,6969,成信實業*-創,2025-06-30,114/06/30,26000,914800,35.00,35.60,35.00,35.60,+0.65,15
twse,6969,成信實業*-創,2025-07-01,114/07/01,70006,2584966,36.00,38.15,36.00,38.15,+2.55,50
twse,6969,成信實業*-創,2025-07-02,114/07/02,69534,2760268,38.50,40.35,38.50,39.55,+1.40,61
twse,6969,成信實業*-創,2025-07-03,114/07/03,113950,4675301,38.90,42.00,38.80,41.85,+2.30,93
twse,6969,成信實業*-創,2025-07-04,114/07/04,77393,3117059,41.55,41.55,38.85,40.75,-1.10,58
twse,6969,成信實業*-創,2025-07-07,114/07/07,67657,2780480,41.95,42.10,39.60,40.60,-0.15,62
twse,6969,成信實業*-創,2025-07-08,114/07/08,45118,1801253,39.35,41.00,39.35,41.00,+0.40,29
twse,6969,成信實業*-創,2025-07-09,114/07/09,46147,1864162,40.50,40.90,40.00,40.90,-0.10,35
twse,6969,成信實業*-創,2025-07-10,114/07/10,68000,2801950,41.00,41.70,40.50,41.30,+0.40,37
twse,6969,成信實業*-創,2025-07-11,114/07/11,88026,3672916,41.75,42.40,41.10,42.00,+0.70,58
twse,6969,成信實業*-創,2025-07-14,114/07/14,187000,7874250,41.95,42.25,41.50,42.05,+0.05,86
twse,6969,成信實業*-創,2025-07-15,114/07/15,119000,5027250,42.10,42.55,42.05,42.50,+0.45,51
twse,6969,成信實業*-創,2025-07-16,114/07/16,76498,3292877,42.55,43.95,42.50,42.90,+0.40,113
twse,6969,成信實業*-創,2025-07-17,114/07/17,185100,7973694,43.00,43.40,42.95,43.25,+0.35,84
twse,6969,成信實業*-創,2025-07-18,114/07/18,143000,6162200,43.00,43.45,43.00,43.15,-0.10,67
twse,6969,成信實業*-創,2025-07-21,114/07/21,30380,1312334,43.20,43.30,43.15,43.20,+0.05,28
twse,6969,成信實業*-創,2025-07-22,114/07/22,50001,2165693,43.85,43.85,43.20,43.25,+0.05,35
twse,6969,成信實業*-創,2025-07-23,114/07/23,65050,2836057,43.70,44.05,43.30,44.05,+0.80,46
twse,6969,成信實業*-創,2025-07-24,114/07/24,204483,9600254,44.95,48.45,44.95,48.30,+4.25,136
twse,6969,成信實業*-創,2025-07-25,114/07/25,78525,3736224,47.60,48.80,46.60,48.80,+0.50,44
twse,6969,成信實業*-創,2025-07-28,114/07/28,167752,8331974,47.20,51.50,47.10,49.00,+0.20,92
twse,6969,成信實業*-創,2025-07-29,114/07/29,119566,6045551,49.30,52.80,48.90,52.50,+3.50,116
twse,6969,成信實業*-創,2025-07-30,114/07/30,66851,3497549,52.70,53.70,51.40,51.90,-0.60,155
twse,6969,成信實業*-創,2025-07-31,114/07/31,97672,4779999,51.70,51.90,46.80,47.70,-4.20,91
twse,6969,成信實業*-創,2025-08-01,114/08/01,63033,3148085,47.70,50.90,47.70,50.30,+2.60,45
twse,6969,成信實業*-創,2025-08-04,114/08/04,22210,1095564,50.30,50.50,48.85,48.95,-1.35,24
twse,6969,成信實業*-創,2025-08-05,114/08/05,25462,1266596,50.00,50.00,49.00,49.00,+0.05,19
twse,6969,成信實業*-創,2025-08-06,114/08/06,60310,2849685,48.05,48.05,46.50,47.65,-1.35,44
twse,6969,成信實業*-創,2025-08-07,114/08/07,47105,2273020,47.75,50.00,47.75,50.00,+2.35,31
twse,6969,成信實業*-創,2025-08-08,114/08/08,10150,498459,49.95,49.95,48.35,49.50,-0.50,12
twse,6969,成信實業*-創,2025-08-11,114/08/11,3153,156394,49.80,49.80,49.50,49.50,0.00,5
twse,6969,成信實業*-創,2025-08-12,114/08/12,30321,1412812,47.90,47.90,46.00,46.75,-2.75,44
twse,6969,成信實業*-創,2025-08-13,114/08/13,54642,2472209,46.70,46.75,44.00,44.00,-2.75,51
twse,6969,成信實業*-創,2025-08-14,114/08/14,199048,8117603,43.50,43.50,39.65,42.70,-1.30,115
