market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,2424,隴華,2025-06-02,114/06/02,109033,9657702,92.70,94.50,84.20,88.00,-4.70,175
twse,2424,隴華,2025-06-03,114/06/03,37500,3240901,88.50,90.10,84.70,84.70,-3.30,72
twse,2424,隴華,2025-06-04,114/06/04,67139,5478617,79.00,86.00,79.00,82.80,-1.90,111
twse,2424,隴華,2025-06-05,114/06/05,99610,7874302,82.80,83.80,77.00,82.60,-0.20,156
twse,2424,隴華,2025-06-06,114/06/06,60601,4994429,82.80,84.20,79.90,82.80,+0.20,56
twse,2424,隴華,2025-06-09,114/06/09,36907,3014221,83.10,83.10,80.00,82.50,-0.30,61
twse,2424,隴華,2025-06-10,114/06/10,42521,3565217,82.50,88.40,81.50,85.10,+2.60,51
twse,2424,隴華,2025-06-11,114/06/11,22933,1903843,85.20,85.20,81.80,84.70,-0.40,44
twse,2424,隴華,2025-06-12,114/06/12,20471,1723731,86.80,86.80,83.00,83.40,-1.30,42
twse,2424,隴華,2025-06-13,114/06/13,22321,1828222,82.00,83.40,80.00,82.60,-0.80,30
twse,2424,隴華,2025-06-16,114/06/16,83566,7369190,82.60,90.80,82.60,90.80,+8.20,92
twse,2424,隴華,2025-06-17,114/06/17,87991,8096303,92.50,94.40,88.70,89.70,-1.10,156
twse,2424,隴華,2025-06-18,114/06/18,116840,10702187,89.10,96.00,89.00,91.30,+1.60,245
twse,2424,隴華,2025-06-19,114/06/19,41215,3662652,91.10,91.20,87.00,89.90,-1.40,74
twse,2424,隴華,2025-06-20,114/06/20,70747,6453073,88.90,94.90,88.00,90.30,+0.40,84
twse,2424,隴華,2025-06-23,114/06/23,313370,30499265,92.00,99.30,90.50,99.30,+9.00,500
twse,2424,隴華,2025-06-24,114/06/24,187552,18005698,99.00,99.00,93.50,94.50,-4.80,532
twse,2424,隴華,2025-06-25,114/06/25,106982,9668378,93.40,93.40,87.00,89.00,-5.50,288
twse,2424,隴華,2025-06-26,114/06/26,141579,12624494,86.60,90.60,86.60,88.70,-0.30,103
twse,2424,隴華,2025-06-27,114/06/27,123306,10843111,88.70,91.80,86.00,86.00,-2.70,256
twse,2424,隴華,2025-06-30,114/06/30,100433,8560752,85.00,88.00,82.00,83.90,-2.10,167
twse,2424,隴華,2025-07-01,114/07/01,103581,9060785,85.00,90.20,83.00,89.80,+5.90,175
twse,2424,隴華,2025-07-02,114/07/02,62602,5385746,86.70,88.00,85.00,85.90,-3.90,136
twse,2424,隴華,2025-07-03,114/07/03,21207,1812418,85.90,86.00,85.00,86.00,+0.10,33
twse,2424,隴華,2025-07-04,114/07/04,59887,4934387,86.20,86.20,80.60,80.70,-5.30,129
twse,2424,隴華,2025-07-07,114/07/07,71659,5570663,80.70,81.40,76.40,77.00,-3.70,73
twse,2424,隴華,2025-07-08,114/07/08,127633,9348390,77.00,77.00,70.20,72.00,-5.00,167
twse,2424,隴華,2025-07-09,114/07/09,214269,14531310,72.00,72.00,66.00,67.00,-5.00,177
twse,2424,隴華,2025-07-10,114/07/10,77707,5263037,68.50,71.00,65.50,65.60,-1.40,104
twse,2424,隴華,2025-07-11,114/07/11,37176,2497038,65.60,69.00,65.60,67.70,+2.10,65
twse,2424,隴華,2025-07-14,114/07/14,53779,3448331,66.60,67.50,63.10,63.80,-3.90,80
twse,2424,隴華,2025-07-15,114/07/15,32603,2129459,66.30,66.30,63.90,66.00,+2.20,41
twse,2424,隴華,2025-07-16,114/07/16,20235,1331022,67.50,67.50,65.20,66.00,0.00,43
twse,2424,隴華,2025-07-17,114/07/17,21602,1457129,66.00,68.80,66.00,67.70,+1.70,45
twse,2424,隴華,2025-07-18,114/07/18,28512,1996940,69.50,71.20,68.50,69.20,+1.50,55
twse,2424,隴華,2025-07-21,114/07/21,11159,762975,69.20,69.20,67.80,68.80,-0.40,15
twse,2424,隴華,2025-07-22,114/07/22,18106,1202724,68.00,68.00,63.60,63.60,-5.20,31
twse,2424,隴華,2025-07-23,114/07/23,53240,3307484,63.50,65.00,60.00,65.00,+1.40,134
twse,2424,隴華,2025-07-24,114/07/24,15651,982215,64.00,64.00,62.10,62.80,-2.20,60
twse,2424,隴華,2025-07-25,114/07/25,10364,643705,62.80,62.90,61.80,62.00,-0.80,20
twse,2424,隴華,2025-07-28,114/07/28,26316,1596910,61.20,62.00,60.10,60.30,-1.70,33
twse,2424,隴華,2025-07-29,114/07/29,36262,2126641,59.00,59.50,58.00,59.50,-0.80,121
twse,2424,隴華,2025-07-30,114/07/30,63379,3613837,58.00,59.50,55.80,56.70,-2.80,108
twse,2424,隴華,2025-07-31,114/07/31,14085,798008,56.70,57.70,56.00,57.70,+1.00,20
twse,2424,隴華,2025-08-01,114/08/01,46823,2881398,57.60,63.40,57.50,63.40,+5.70,81
twse,2424,隴華,2025-08-04,114/08/04,33940,2102331,63.40,63.40,59.20,61.70,-1.70,87
