market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,8422,可寧衛*,2025-06-02,114/06/02,440309,84675726,194.00,194.00,191.00,192.00,-2.00,442
twse,8422,可寧衛*,2025-06-03,114/06/03,320877,61729976,192.00,193.00,191.50,192.50,+0.50,1490
twse,8422,可寧衛*,2025-06-04,114/06/04,726050,140551754,193.00,194.50,192.50,193.50,+1.00,3340
twse,8422,可寧衛*,2025-06-05,114/06/05,483086,93494443,193.00,194.00,192.50,193.50,0.00,3335
twse,8422,可寧衛*,2025-06-06,114/06/06,644116,123232210,193.00,193.00,190.50,191.00,-2.50,5920
twse,8422,可寧衛*,2025-06-09,114/06/09,609734,116238991,191.00,191.50,189.50,191.00,0.00,794
twse,8422,可寧衛*,2025-06-10,114/06/10,1549184,280677164,183.50,183.50,180.00,181.50,X0.00,1954
twse,8422,可寧衛*,2025-06-11,114/06/11,289975,52700999,182.00,182.50,181.00,182.00,+0.50,510
twse,8422,可寧衛*,2025-06-12,114/06/12,266637,48243218,182.00,182.00,180.50,180.50,-1.50,497
twse,8422,可寧衛*,2025-06-13,114/06/13,592935,106399770,180.50,180.50,179.00,179.50,-1.00,1081
twse,8422,可寧衛*,2025-06-16,114/06/16,425164,76229882,179.50,180.00,179.00,179.00,-0.50,495
twse,8422,可寧衛*,2025-06-17,114/06/17,178717,32158452,179.00,180.50,179.00,179.50,+0.50,309
twse,8422,可寧衛*,2025-06-18,114/06/18,146624,26371842,180.50,180.50,179.50,179.50,0.00,275
twse,8422,可寧衛*,2025-06-19,114/06/19,224277,40253667,179.50,180.00,179.00,179.00,-0.50,381
twse,8422,可寧衛*,2025-06-20,114/06/20,395381,70620123,180.00,180.00,178.00,178.50,-0.50,672
twse,8422,可寧衛*,2025-06-23,114/06/23,232638,41421254,178.50,178.50,177.00,178.50,0.00,444
twse,8422,可寧衛*,2025-06-24,114/06/24,321178,57744870,179.50,180.50,178.50,179.50,+1.00,423
twse,8422,可寧衛*,2025-06-25,114/06/25,152307,27378790,179.50,180.50,179.50,179.50,0.00,269
twse,8422,可寧衛*,2025-06-26,114/06/26,257751,46567855,179.50,181.50,179.00,180.00,+0.50,338
twse,8422,可寧衛*,2025-06-27,114/06/27,145284,26328031,180.00,182.00,180.00,181.50,+1.50,309
twse,8422,可寧衛*,2025-06-30,114/06/30,309974,56462411,182.00,183.00,181.50,182.00,+0.50,346
twse,8422,可寧衛*,2025-07-01,114/07/01,690432,126858072,182.00,185.00,182.00,185.00,+3.00,688
twse,8422,可寧衛*,2025-07-02,114/07/02,2031070,385589693,184.50,192.50,184.00,190.00,+5.00,2077
twse,8422,可寧衛*,2025-07-03,114/07/03,352542,66578042,189.50,190.50,187.50,189.00,-1.00,3246
twse,8422,可寧衛*,2025-07-04,114/07/04,335720,63133034,188.00,189.00,187.00,188.00,-1.00,483
twse,8422,可寧衛*,2025-07-07,114/07/07,157268,29407656,188.00,188.00,186.00,187.00,-1.00,2006
twse,8422,可寧衛*,2025-07-08,114/07/08,229292,42802023,187.00,187.50,186.00,187.00,0.00,258
twse,8422,可寧衛*,2025-07-09,114/07/09,301996,56509380,185.50,188.00,185.50,187.00,0.00,719
twse,8422,可寧衛*,2025-07-10,114/07/10,243017,45150763,186.50,187.00,185.00,185.50,-1.50,2907
twse,8422,可寧衛*,2025-07-11,114/07/11,147835,27493781,185.00,186.50,185.00,186.50,+1.00,843
twse,8422,可寧衛*,2025-07-14,114/07/14,252275,47246338,186.00,188.50,186.00,188.00,+1.50,306
twse,8422,可寧衛*,2025-07-15,114/07/15,331402,62491580,187.00,189.00,187.00,188.50,+0.50,365
twse,8422,可寧衛*,2025-07-16,114/07/16,483702,91704338,188.50,190.00,188.00,189.00,+0.50,511
twse,8422,可寧衛*,2025-07-17,114/07/17,353940,67185475,189.00,190.50,189.00,190.50,+1.50,449
twse,8422,可寧衛*,2025-07-18,114/07/18,233584,44124497,191.00,191.00,188.00,189.00,-1.50,2549
twse,8422,可寧衛*,2025-07-21,114/07/21,171938,32626864,189.50,191.00,188.50,188.50,-0.50,258
twse,8422,可寧衛*,2025-07-22,114/07/22,161725,30407368,188.50,189.00,187.00,188.00,-0.50,404
twse,8422,可寧衛*,2025-07-23,114/07/23,148571,27786442,188.00,189.50,188.00,189.50,+1.50,503
twse,8422,可寧衛*,2025-07-24,114/07/24,85720,16248435,190.00,190.00,189.00,190.00,+0.50,137
twse,8422,可寧衛*,2025-07-25,114/07/25,133705,25290307,188.00,190.00,188.00,189.00,-1.00,287
twse,8422,可寧衛*,2025-07-28,114/07/28,111162,20979742,188.00,189.50,188.00,188.50,-0.50,878
twse,8422,可寧衛*,2025-07-29,114/07/29,184601,34742949,188.00,189.00,187.50,188.00,-0.50,234
twse,8422,可寧衛*,2025-07-30,114/07/30,722401,138252568,190.00,193.50,189.00,191.50,+3.50,781
twse,8422,可寧衛*,2025-07-31,114/07/31,1056220,203609999,192.50,194.00,191.00,193.00,+1.50,796
twse,8422,可寧衛*,2025-08-01,114/08/01,169584,32544427,191.50,193.00,191.00,191.50,-1.50,341
twse,8422,可寧衛*,2025-08-04,114/08/04,369849,70608903,190.00,192.50,189.50,192.50,+1.00,707
twse,8422,可寧衛*,2025-08-05,114/08/05,204665,39445776,192.00,193.50,192.00,193.00,+0.50,298
twse,8422,可寧衛*,2025-08-06,114/08/06,249305,48214978,193.00,194.00,192.50,194.00,+1.00,461
twse,8422,可寧衛*,2025-08-07,114/08/07,1840715,371084488,201.00,208.50,198.00,198.50,+4.50,16287
twse,8422,可寧衛*,2025-08-08,114/08/08,559984,110616099,199.00,200.00,195.50,198.00,-0.50,2813
twse,8422,可寧衛*,2025-08-11,114/08/11,368623,72343624,196.50,198.00,195.00,195.50,-2.50,4603
twse,8422,可寧衛*,2025-08-12,114/08/12,358949,69761469,195.50,195.50,193.50,193.50,-2.00,5942
twse,8422,可寧衛*,2025-08-13,114/08/13,336730,65345384,193.50,195.00,192.50,194.50,+1.00,2106
twse,8422,可寧衛*,2025-08-14,114/08/14,263885,51282786,194.00,195.00,193.00,195.00,+0.50,620
twse,8422,可寧衛*,2025-08-15,114/08/15,262339,50871271,194.50,195.00,192.50,192.50,-2.50,468
twse,8422,可寧衛*,2025-08-18,114/08/18,317510,61358633,193.50,195.00,192.50,192.50,0.00,418
twse,8422,可寧衛*,2025-08-19,114/08/19,262264,50656763,192.50,194.00,192.50,194.00,+1.50,437
twse,8422,可寧衛*,2025-08-20,114/08/20,283946,54627474,195.00,195.00,191.50,191.50,-2.50,549
twse,8422,可寧衛*,2025-08-21,114/08/21,178149,34220903,192.50,193.00,191.50,191.50,0.00,339
twse,8422,可寧衛*,2025-08-22,114/08/22,1023794,202018404,193.00,201.00,193.00,197.00,+5.50,1263
twse,8422,可寧衛*,2025-08-25,114/08/25,698479,137344942,197.50,199.50,194.50,195.50,-1.50,2441
twse,8422,可寧衛*,2025-08-26,114/08/26,489008,96646652,195.00,198.50,195.00,197.50,+2.00,801
twse,8422,可寧衛*,2025-08-27,114/08/27,283722,56081378,197.00,198.50,197.00,197.50,0.00,853
twse,8422,可寧衛*,2025-08-28,114/08/28,627063,124985318,198.00,200.50,197.50,199.00,+1.50,805
twse,8422,可寧衛*,2025-08-29,114/08/29,308839,61551719,200.00,200.00,199.00,199.00,0.00,707
twse,8422,可寧衛*,2025-09-01,114/09/01,453224,90265682,199.00,200.00,198.00,200.00,+1.00,518
twse,8422,可寧衛*,2025-09-02,114/09/02,325257,64962019,200.00,201.00,198.00,199.00,-1.00,537
twse,8422,可寧衛*,2025-09-03,114/09/03,139519,27804140,199.00,199.50,198.50,199.00,0.00,224
twse,8422,可寧衛*,2025-09-04,114/09/04,279292,55423739,199.00,199.50,197.50,198.50,-0.50,367
twse,8422,可寧衛*,2025-09-05,114/09/05,192932,38365702,198.50,199.50,198.00,198.50,0.00,298
twse,8422,可寧衛*,2025-09-08,114/09/08,209815,41865933,198.50,200.00,198.50,200.00,+1.50,342
twse,8422,可寧衛*,2025-09-09,114/09/09,871609,170866765,198.00,198.00,194.00,195.50,-4.50,1549
twse,8422,可寧衛*,2025-09-10,114/09/10,236318,46248536,195.00,196.50,194.00,196.50,+1.00,360
twse,8422,可寧衛*,2025-09-11,114/09/11,220274,43053105,195.50,196.50,194.50,195.00,-1.50,343
twse,8422,可寧衛*,2025-09-12,114/09/12,105182,20606646,195.00,196.50,195.00,196.50,+1.50,190
twse,8422,可寧衛*,2025-09-15,114/09/15,1173952,237061877,198.50,206.00,198.00,201.00,+4.50,1297
twse,8422,可寧衛*,2025-09-16,114/09/16,507935,100907619,201.00,201.00,196.50,198.00,-3.00,2898
twse,8422,可寧衛*,2025-09-17,114/09/17,304035,59624355,197.00,198.00,194.50,196.00,-2.00,2108
twse,8422,可寧衛*,2025-09-18,114/09/18,132478,26008167,196.00,197.00,195.50,196.50,+0.50,1250
twse,8422,可寧衛*,2025-09-19,114/09/19,578765,114953736,195.50,200.50,195.50,199.00,+2.50,784
twse,8422,可寧衛*,2025-09-22,114/09/22,230135,45748231,199.00,199.50,198.00,199.00,0.00,1465
twse,8422,可寧衛*,2025-09-23,114/09/23,921726,185646437,200.00,203.00,199.00,201.00,+2.00,2139
twse,8422,可寧衛*,2025-09-24,114/09/24,2002119,412166360,202.00,210.00,201.50,207.50,+6.50,3260
twse,8422,可寧衛*,2025-09-25,114/09/25,1757675,351183258,200.50,205.00,197.00,201.00,-6.50,7237
twse,8422,可寧衛*,2025-09-26,114/09/26,579872,116832450,202.00,203.00,200.00,202.00,+1.00,652
twse,8422,可寧衛*,2025-09-30,114/09/30,383676,77275094,202.00,203.00,200.00,202.00,0.00,988
twse,8422,可寧衛*,2025-10-01,114/10/01,235555,47440926,202.00,202.50,200.50,201.50,-0.50,1239
twse,8422,可寧衛*,2025-10-02,114/10/02,601983,122231447,201.50,205.50,200.50,203.00,+1.50,645
twse,8422,可寧衛*,2025-10-03,114/10/03,407286,82789640,202.50,204.00,202.50,202.50,-0.50,1384
twse,8422,可寧衛*,2025-10-07,114/10/07,430732,87448422,203.00,204.50,202.50,202.50,0.00,1654
twse,8422,可寧衛*,2025-10-08,114/10/08,373298,75992429,203.50,205.00,202.50,203.50,+1.00,510
twse,8422,可寧衛*,2025-10-09,114/10/09,399648,81612100,204.00,205.00,203.50,204.50,+1.00,445
twse,8422,可寧衛*,2025-10-13,114/10/13,296786,60136920,203.50,204.50,200.50,204.00,-0.50,496
twse,8422,可寧衛*,2025-10-14,114/10/14,657041,135258671,203.50,207.50,203.00,204.50,+0.50,781
twse,8422,可寧衛*,2025-10-15,114/10/15,542702,112306695,205.00,208.00,204.50,208.00,+3.50,803
twse,8422,可寧衛*,2025-10-16,114/10/16,383747,79520274,208.00,208.00,205.50,207.50,-0.50,1271
twse,8422,可寧衛*,2025-10-17,114/10/17,873413,181769661,208.50,211.00,206.50,207.00,-0.50,1022
twse,8422,可寧衛*,2025-10-20,114/10/20,1735416,368354235,208.00,215.00,208.00,212.00,+5.00,2176
twse,8422,可寧衛*,2025-10-21,114/10/21,2389686,524692018,213.00,225.50,213.00,224.50,+12.50,3712
twse,8422,可寧衛*,2025-10-22,114/10/22,5967855,1460532920,232.50,246.50,232.00,246.50,+22.00,3668
twse,8422,可寧衛*,2025-10-23,114/10/23,8593232,2101865154,251.00,256.00,235.00,238.00,-8.50,17578
twse,8422,可寧衛*,2025-10-27,114/10/27,2589906,618046161,243.00,243.00,235.00,241.00,+3.00,6845
twse,8422,可寧衛*,2025-10-28,114/10/28,1344788,323082595,240.00,243.50,236.50,241.00,0.00,2544
twse,8422,可寧衛*,2025-10-29,114/10/29,1048212,251680140,241.50,243.00,238.50,240.00,-1.00,1931
twse,8422,可寧衛*,2025-10-30,114/10/30,1315921,317175118,240.00,244.50,239.50,241.50,+1.50,1478
twse,8422,可寧衛*,2025-10-31,114/10/31,1130866,272520474,241.50,243.00,239.50,241.50,0.00,1613
twse,8422,可寧衛*,2025-11-03,114/11/03,1285669,310465119,241.50,243.50,239.50,241.50,0.00,1539
twse,8422,可寧衛*,2025-11-04,114/11/04,857109,207163834,242.50,244.00,240.50,242.00,+0.50,1080
