market,stock_no,stock_name,date,strategy,reason,score,score_label,score_reasons,volume_ratio,ma20_slope_pct,ma60_slope_pct,close,volume,ma5,ma10,ma20,ma60,source,chart_path
TWSE,3042,晶技,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,1.01,16.29,26.76,210.5,22132239,210.10000000000008,203.85,177.02500000000003,139.11499999999995,data/all_twse/3042_2025-06-01_2026-06-01.csv,
TWSE,3044,健鼎,2026-06-08,台積電策略,跌破月線且均線多頭,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、紅K收在當日相對高位、量能接近20日均量0.8x,0.85,3.27,9.35,478.0,4506697,504.6,503.5,494.35,430.475,data/all_twse/3044_2025-06-01_2026-06-01.csv,
TWSE,3048,益登,2026-06-08,台積電策略,主升段回測月線,5,5/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.55,34.51,21.01,66.6,11056058,69.69999999999995,71.15,62.1125,46.219166666666624,data/all_twse/3048_2025-06-01_2026-06-01.csv,
TWSE,3048,益登,2026-06-08,群聯策略,主升段回測月線,5,5/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.55,34.51,21.01,66.6,11056058,69.69999999999995,71.15,62.1125,46.219166666666624,data/all_twse/3048_2025-06-01_2026-06-01.csv,
TWSE,3051,力特,2026-06-08,群聯策略,周月季線上揚首次回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在季線上方、紅K收在當日相對高位,0.54,3.4,5.96,27.6,2228770,28.519999999999975,28.41499999999998,27.019999999999982,23.94249999999998,data/all_twse/3051_2025-06-01_2026-06-01.csv,
TWSE,3056,富華新,2026-06-08,台積電策略,均線糾結後帶量紅K,5,5/5,回測月線後收盤守住、低點貼近月線，回測位置乾淨、紅K收在當日相對高位、量能健康放大至20日均量1.6x、均線收斂後轉強,1.62,-1.0,-7.2,14.4,2447578,13.77000000000002,13.569999999999993,13.579999999999998,14.256666666666655,data/all_twse/3056_2025-06-01_2026-06-01.csv,
TWSE,3056,富華新,2026-06-08,群聯策略,均線糾結後帶量紅K,5,5/5,回測月線後收盤守住、低點貼近月線，回測位置乾淨、紅K收在當日相對高位、量能健康放大至20日均量1.6x、均線收斂後轉強,1.62,-1.0,-7.2,14.4,2447578,13.77000000000002,13.569999999999993,13.579999999999998,14.256666666666655,data/all_twse/3056_2025-06-01_2026-06-01.csv,
TWSE,3231,緯創,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、回測10MA後收盤守住、紅K收在當日相對高位、量能接近20日均量1.0x,1.02,6.09,4.5,163.5,71040675,171.6,158.7,148.425,138.875,data/all_twse/3231_2025-06-01_2026-06-01.csv,
TWSE,3231,緯創,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、回測10MA後收盤守住、紅K收在當日相對高位、量能接近20日均量1.0x,1.02,6.09,4.5,163.5,71040675,171.6,158.7,148.425,138.875,data/all_twse/3231_2025-06-01_2026-06-01.csv,
TWSE,3305,昇貿,2026-06-08,台積電策略,主升段回測月線,5,5/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.37,20.01,10.12,145.0,5371450,156.7,157.14999999999998,143.8,120.58333333333331,data/all_twse/3305_2025-06-01_2026-06-01.csv,
TWSE,3305,昇貿,2026-06-08,群聯策略,主升段回測月線,5,5/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.37,20.01,10.12,145.0,5371450,156.7,157.14999999999998,143.8,120.58333333333331,data/all_twse/3305_2025-06-01_2026-06-01.csv,
TWSE,3376,新日興,2026-06-08,台積電策略,均線糾結後帶量紅K,4,4/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量4.6x，需留意追高、均線收斂後轉強,4.56,2.07,1.31,236.5,34983763,220.5,216.9,209.65,207.925,data/all_twse/3376_2025-06-01_2026-06-01.csv,
TWSE,3376,新日興,2026-06-08,群聯策略,均線糾結後帶量紅K,4,4/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量4.6x，需留意追高、均線收斂後轉強,4.56,2.07,1.31,236.5,34983763,220.5,216.9,209.65,207.925,data/all_twse/3376_2025-06-01_2026-06-01.csv,
TWSE,3450,聯鈞,2026-06-08,台積電策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、近12日首次回測月線區、K棒未轉弱,0.52,23.08,22.01,461.0,6239425,507.9,501.2,461.75,354.4916666666667,data/all_twse/3450_2025-06-01_2026-06-01.csv,
TWSE,3450,聯鈞,2026-06-08,群聯策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、近12日首次回測月線區、K棒未轉弱,0.52,23.08,22.01,461.0,6239425,507.9,501.2,461.75,354.4916666666667,data/all_twse/3450_2025-06-01_2026-06-01.csv,
TWSE,3673,TPK-KY,2026-06-08,台積電策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,0.67,19.28,24.89,82.8,22948441,87.31999999999994,84.93999999999997,75.71499999999999,60.354999999999976,data/all_twse/3673_2025-06-01_2026-06-01.csv,
TWSE,3673,TPK-KY,2026-06-08,群聯策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,0.67,19.28,24.89,82.8,22948441,87.31999999999994,84.93999999999997,75.71499999999999,60.354999999999976,data/all_twse/3673_2025-06-01_2026-06-01.csv,
TWSE,3704,合勤控,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.95,15.29,7.48,46.7,6113976,47.11000000000001,45.89,41.727500000000006,36.80916666666665,data/all_twse/3704_2025-06-01_2026-06-01.csv,
TWSE,3704,合勤控,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.95,15.29,7.48,46.7,6113976,47.11000000000001,45.89,41.727500000000006,36.80916666666665,data/all_twse/3704_2025-06-01_2026-06-01.csv,
TWSE,4526,東台,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.5,7.55,5.05,40.1,5611383,41.22999999999998,40.87,38.73500000000001,35.693333333333314,data/all_twse/4526_2025-06-01_2026-06-01.csv,
TWSE,4526,東台,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.5,7.55,5.05,40.1,5611383,41.22999999999998,40.87,38.73500000000001,35.693333333333314,data/all_twse/4526_2025-06-01_2026-06-01.csv,
TWSE,4916,事欣科,2026-06-08,台積電策略,主升段回測10MA,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、低點貼近10MA，回測位置乾淨,0.28,32.56,15.7,116.0,3708077,116.30000000000007,108.36999999999998,91.28999999999998,71.21666666666673,data/all_twse/4916_2025-06-01_2026-06-01.csv,
TWSE,4916,事欣科,2026-06-08,群聯策略,主升段回測10MA,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、低點貼近10MA，回測位置乾淨,0.28,32.56,15.7,116.0,3708077,116.30000000000007,108.36999999999998,91.28999999999998,71.21666666666673,data/all_twse/4916_2025-06-01_2026-06-01.csv,
TWSE,4938,和碩,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、低點貼近10MA，回測位置乾淨,1.76,2.85,5.64,92.1,37235560,93.3,87.53,83.46000000000004,80.82333333333328,data/all_twse/4938_2025-06-01_2026-06-01.csv,
TWSE,4938,和碩,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、低點貼近10MA，回測位置乾淨,1.76,2.85,5.64,92.1,37235560,93.3,87.53,83.46000000000004,80.82333333333328,data/all_twse/4938_2025-06-01_2026-06-01.csv,
TWSE,5269,祥碩,2026-06-08,台積電策略,跌破月線且均線多頭,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、K棒未轉弱,0.58,6.31,5.2,1400.0,1542981,1500.0,1499.5,1461.75,1299.5833333333333,data/all_twse/5269_2025-06-01_2026-06-01.csv,
TWSE,5285,界霖,2026-06-08,台積電策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,0.5,25.53,19.36,87.6,2447657,89.89999999999998,87.98000000000005,80.90499999999996,61.078333333333326,data/all_twse/5285_2025-06-01_2026-06-01.csv,
TWSE,5285,界霖,2026-06-08,群聯策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,0.5,25.53,19.36,87.6,2447657,89.89999999999998,87.98000000000005,80.90499999999996,61.078333333333326,data/all_twse/5285_2025-06-01_2026-06-01.csv,
TWSE,6112,邁達特,2026-06-08,台積電策略,均線糾結後帶量紅K,2,2/5,收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量3.9x，需留意追高、紅K實體夠大,3.86,-0.91,-0.62,51.2,6082295,47.84000000000002,45.15499999999998,43.907499999999956,45.46250000000002,data/all_twse/6112_2025-06-01_2026-06-01.csv,
TWSE,6112,邁達特,2026-06-08,群聯策略,均線糾結後帶量紅K,2,2/5,收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量3.9x，需留意追高、紅K實體夠大,3.86,-0.91,-0.62,51.2,6082295,47.84000000000002,45.15499999999998,43.907499999999956,45.46250000000002,data/all_twse/6112_2025-06-01_2026-06-01.csv,
TWSE,6153,嘉聯益,2026-06-08,台積電策略,均線糾結後帶量紅K,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,3.87,1.15,4.61,20.35,23126322,18.849999999999994,18.71,18.2575,17.708333333333318,data/all_twse/6153_2025-06-01_2026-06-01.csv,
TWSE,6153,嘉聯益,2026-06-08,群聯策略,均線糾結後帶量紅K,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,3.87,1.15,4.61,20.35,23126322,18.849999999999994,18.71,18.2575,17.708333333333318,data/all_twse/6153_2025-06-01_2026-06-01.csv,
TWSE,6166,凌華,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.49,28.5,29.13,125.0,2340767,131.1,130.74999999999994,119.25000000000003,84.64000000000004,data/all_twse/6166_2025-06-01_2026-06-01.csv,
TWSE,6166,凌華,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.49,28.5,29.13,125.0,2340767,131.1,130.74999999999994,119.25000000000003,84.64000000000004,data/all_twse/6166_2025-06-01_2026-06-01.csv,
TWSE,6196,帆宣,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.49,14.26,19.12,487.5,1618289,506.5,496.25,456.225,369.3,data/all_twse/6196_2025-06-01_2026-06-01.csv,
TWSE,6196,帆宣,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.49,14.26,19.12,487.5,1618289,506.5,496.25,456.225,369.3,data/all_twse/6196_2025-06-01_2026-06-01.csv,
TWSE,6214,精誠,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,1.75,5.7,5.34,140.5,3052483,143.6,136.45,130.275,120.73333333333333,data/all_twse/6214_2025-06-01_2026-06-01.csv,
TWSE,6214,精誠,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,1.75,5.7,5.34,140.5,3052483,143.6,136.45,130.275,120.73333333333333,data/all_twse/6214_2025-06-01_2026-06-01.csv,
TWSE,6224,聚鼎,2026-06-08,台積電策略,跌破月線且均線多頭,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、K棒未轉弱,0.55,9.55,26.77,76.7,1598561,85.58000000000003,85.01000000000002,80.56500000000003,61.164166666666624,data/all_twse/6224_2025-06-01_2026-06-01.csv,
TWSE,6271,同欣電,2026-06-08,台積電策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.29,18.34,11.71,218.5,2518717,239.8,242.85,214.025,181.4,data/all_twse/6271_2025-06-01_2026-06-01.csv,
TWSE,6271,同欣電,2026-06-08,群聯策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.29,18.34,11.71,218.5,2518717,239.8,242.85,214.025,181.4,data/all_twse/6271_2025-06-01_2026-06-01.csv,
TWSE,6282,康舒,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.73,12.68,5.31,58.8,45112268,62.25999999999998,61.12999999999996,56.54,50.77833333333337,data/all_twse/6282_2025-06-01_2026-06-01.csv,
TWSE,6282,康舒,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.73,12.68,5.31,58.8,45112268,62.25999999999998,61.12999999999996,56.54,50.77833333333337,data/all_twse/6282_2025-06-01_2026-06-01.csv,
TWSE,6414,樺漢,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.92,5.57,8.59,372.0,1965556,375.0,365.7,353.725,313.05833333333334,data/all_twse/6414_2025-06-01_2026-06-01.csv,
TWSE,6414,樺漢,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.92,5.57,8.59,372.0,1965556,375.0,365.7,353.725,313.05833333333334,data/all_twse/6414_2025-06-01_2026-06-01.csv,
TWSE,6525,捷敏-KY,2026-06-08,台積電策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,1.05,13.03,14.29,119.0,2214534,120.60000000000014,122.7,116.3,96.97500000000001,data/all_twse/6525_2025-06-01_2026-06-01.csv,
TWSE,6525,捷敏-KY,2026-06-08,群聯策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,1.05,13.03,14.29,119.0,2214534,120.60000000000014,122.7,116.3,96.97500000000001,data/all_twse/6525_2025-06-01_2026-06-01.csv,
TWSE,6585,鼎基,2026-06-08,台積電策略,均線糾結後帶量紅K,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,7.48,8.94,2.96,123.0,3575246,106.47999999999986,101.09,96.92500000000004,91.87500000000004,data/all_twse/6585_2025-06-01_2026-06-01.csv,
TWSE,6585,鼎基,2026-06-08,群聯策略,均線糾結後帶量紅K,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,7.48,8.94,2.96,123.0,3575246,106.47999999999986,101.09,96.92500000000004,91.87500000000004,data/all_twse/6585_2025-06-01_2026-06-01.csv,
TWSE,6669,緯穎,2026-06-08,台積電策略,跌破月線且均線多頭,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、紅K收在當日相對高位、量能接近20日均量0.8x,0.82,6.23,12.49,5275.0,1928576,5474.0,5381.0,5325.25,4442.916666666667,data/all_twse/6669_2025-06-01_2026-06-01.csv,
TWSE,6672,騰輝電子-KY,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.63,0.24,26.3,217.0,3449911,218.8,213.75,202.47499999999997,169.9283333333333,data/all_twse/6672_2025-06-01_2026-06-01.csv,
TWSE,6672,騰輝電子-KY,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.63,0.24,26.3,217.0,3449911,218.8,213.75,202.47499999999997,169.9283333333333,data/all_twse/6672_2025-06-01_2026-06-01.csv,
TWSE,6706,惠特,2026-06-08,台積電策略,跌破月線且均線多頭,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、K棒未轉弱,0.34,14.79,16.03,173.0,3268305,198.4,197.25,182.225,150.08333333333331,data/all_twse/6706_2025-06-01_2026-06-01.csv,
TWSE,6742,澤米,2026-06-08,台積電策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、回測月線後收盤守住、低點貼近月線，回測位置乾淨、近12日首次回測月線區,0.51,21.7,7.29,54.5,1483563,57.96,58.470000000000006,52.27750000000002,44.95833333333335,data/all_twse/6742_2025-06-01_2026-06-01.csv,
TWSE,6742,澤米,2026-06-08,群聯策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、回測月線後收盤守住、低點貼近月線，回測位置乾淨、近12日首次回測月線區,0.51,21.7,7.29,54.5,1483563,57.96,58.470000000000006,52.27750000000002,44.95833333333335,data/all_twse/6742_2025-06-01_2026-06-01.csv,
TWSE,6890,來億-KY,2026-06-08,台積電策略,均線糾結後帶量紅K,2,2/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量4.0x，需留意追高、紅K實體夠大,3.98,9.26,-5.21,249.5,5514357,205.1,187.3,175.475,167.30833333333334,data/all_twse/6890_2025-06-01_2026-06-01.csv,
TWSE,6890,來億-KY,2026-06-08,群聯策略,均線糾結後帶量紅K,2,2/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量4.0x，需留意追高、紅K實體夠大,3.98,9.26,-5.21,249.5,5514357,205.1,187.3,175.475,167.30833333333334,data/all_twse/6890_2025-06-01_2026-06-01.csv,
TWSE,6901,鑽石投資,2026-06-08,台積電策略,均線糾結後帶量紅K,4,4/5,回測月線後收盤守住、低點貼近月線，回測位置乾淨、紅K收在當日相對高位、爆量至20日均量3.2x，需留意追高、均線收斂後轉強,3.19,-0.89,-6.56,15.7,7754472,13.749999999999972,13.340000000000007,13.582499999999996,13.897500000000013,data/all_twse/6901_2025-06-01_2026-06-01.csv,
TWSE,6901,鑽石投資,2026-06-08,群聯策略,均線糾結後帶量紅K,4,4/5,回測月線後收盤守住、低點貼近月線，回測位置乾淨、紅K收在當日相對高位、爆量至20日均量3.2x，需留意追高、均線收斂後轉強,3.19,-0.89,-6.56,15.7,7754472,13.749999999999972,13.340000000000007,13.582499999999996,13.897500000000013,data/all_twse/6901_2025-06-01_2026-06-01.csv,
TWSE,7788,松川精密,2026-06-08,台積電策略,均線糾結後帶量紅K,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,3.63,8.12,4.25,246.0,6900617,206.5,197.85,195.825,168.05,data/all_twse/7788_2025-06-01_2026-06-01.csv,
TWSE,7788,松川精密,2026-06-08,群聯策略,均線糾結後帶量紅K,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,3.63,8.12,4.25,246.0,6900617,206.5,197.85,195.825,168.05,data/all_twse/7788_2025-06-01_2026-06-01.csv,
TWSE,8016,矽創,2026-06-08,台積電策略,跌破月線且均線多頭,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、紅K收在當日相對高位,0.44,12.62,15.64,285.0,1391999,301.1,297.9,288.475,236.225,data/all_twse/8016_2025-06-01_2026-06-01.csv,
TWSE,8112,至上,2026-06-08,台積電策略,跌破月線且均線多頭,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、K棒未轉弱,0.69,1.65,5.5,84.7,21743961,90.36000000000008,87.67,86.00500000000001,84.51833333333343,data/all_twse/8112_2025-06-01_2026-06-01.csv,
TWSE,8150,南茂,2026-06-08,台積電策略,跌破月線且均線多頭,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、K棒未轉弱,0.13,11.78,15.78,87.2,6050289,100.41999999999999,95.02999999999996,89.07500000000002,73.53500000000004,data/all_twse/8150_2025-06-01_2026-06-01.csv,
TWSE,8163,達方,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、回測10MA後收盤守住、紅K收在當日相對高位,0.55,18.46,5.42,39.0,3503701,40.410000000000025,38.275000000000006,35.12999999999999,30.24500000000002,data/all_twse/8163_2025-06-01_2026-06-01.csv,
TWSE,8163,達方,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、回測10MA後收盤守住、紅K收在當日相對高位,0.55,18.46,5.42,39.0,3503701,40.410000000000025,38.275000000000006,35.12999999999999,30.24500000000002,data/all_twse/8163_2025-06-01_2026-06-01.csv,
TWSE,8261,富鼎,2026-06-08,台積電策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、近12日首次回測月線區、K棒未轉弱,0.47,21.87,19.69,156.0,4924984,169.89999999999992,176.40000000000003,156.57499999999996,126.74666666666664,data/all_twse/8261_2025-06-01_2026-06-01.csv,
TWSE,8261,富鼎,2026-06-08,群聯策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、近12日首次回測月線區、K棒未轉弱,0.47,21.87,19.69,156.0,4924984,169.89999999999992,176.40000000000003,156.57499999999996,126.74666666666664,data/all_twse/8261_2025-06-01_2026-06-01.csv,
TWSE,8454,富邦媒,2026-06-08,台積電策略,均線糾結後帶量紅K,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、收盤仍在月線上方、紅K收在當日相對高位、量能健康放大至20日均量1.8x,1.78,18.89,5.84,388.0,3356913,295.8,244.75,218.875,191.41666666666666,data/all_twse/8454_2025-06-01_2026-06-01.csv,
TWSE,8454,富邦媒,2026-06-08,群聯策略,均線糾結後帶量紅K,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、收盤仍在月線上方、紅K收在當日相對高位、量能健康放大至20日均量1.8x,1.78,18.89,5.84,388.0,3356913,295.8,244.75,218.875,191.41666666666666,data/all_twse/8454_2025-06-01_2026-06-01.csv,
TWSE,8473,山林水,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,1.22,17.24,4.34,53.9,3578725,54.01999999999996,48.269999999999996,42.0325,39.027499999999996,data/all_twse/8473_2025-06-01_2026-06-01.csv,
TWSE,8473,山林水,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,1.22,17.24,4.34,53.9,3578725,54.01999999999996,48.269999999999996,42.0325,39.027499999999996,data/all_twse/8473_2025-06-01_2026-06-01.csv,
TWSE,9941,裕融,2026-06-08,台積電策略,均線糾結後帶量紅K,4,4/5,收盤仍在月線上方、紅K收在當日相對高位、量能健康放大至20日均量2.6x、均線收斂後轉強、紅K實體夠大,2.63,-1.49,-0.57,83.0,6820137,77.71999999999993,75.26000000000013,74.66000000000004,76.31666666666675,data/all_twse/9941_2025-06-01_2026-06-01.csv,
TWSE,9941,裕融,2026-06-08,群聯策略,均線糾結後帶量紅K,4,4/5,收盤仍在月線上方、紅K收在當日相對高位、量能健康放大至20日均量2.6x、均線收斂後轉強、紅K實體夠大,2.63,-1.49,-0.57,83.0,6820137,77.71999999999993,75.26000000000013,74.66000000000004,76.31666666666675,data/all_twse/9941_2025-06-01_2026-06-01.csv,
