market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,1796,金穎生技,2025-06-02,114/06/02,13000,563000,45.00,45.10,44.90,44.95,-0.05,41
tpex,1796,金穎生技,2025-06-03,114/06/03,10000,451000,44.95,45.20,44.95,45.20,0.25,10
tpex,1796,金穎生技,2025-06-04,114/06/04,2000,98000,45.50,45.80,45.50,45.80,0.60,7
tpex,1796,金穎生技,2025-06-05,114/06/05,15000,689000,45.50,46.20,45.50,46.00,0.20,18
tpex,1796,金穎生技,2025-06-06,114/06/06,33000,1504000,45.50,45.80,45.00,45.30,-0.70,53
tpex,1796,金穎生技,2025-06-09,114/06/09,20000,896000,45.00,45.00,44.00,44.15,-1.15,57
tpex,1796,金穎生技,2025-06-10,114/06/10,34000,1509000,44.05,45.45,44.00,44.50,0.35,22
tpex,1796,金穎生技,2025-06-11,114/06/11,10000,447000,44.50,45.00,44.50,45.00,0.50,10
tpex,1796,金穎生技,2025-06-12,114/06/12,6000,269000,44.60,44.80,44.60,44.80,-0.20,7
tpex,1796,金穎生技,2025-06-13,114/06/13,13000,586000,44.80,45.00,44.80,44.80,0.00,17
tpex,1796,金穎生技,2025-06-16,114/06/16,3000,143000,44.80,44.80,44.30,44.30,-0.50,26
tpex,1796,金穎生技,2025-06-17,114/06/17,14000,630000,44.30,44.50,44.30,44.30,0.00,19
tpex,1796,金穎生技,2025-06-18,114/06/18,8000,355000,44.30,44.50,44.20,44.40,0.10,8
tpex,1796,金穎生技,2025-06-19,114/06/19,18000,790000,44.00,44.05,43.40,43.80,-0.60,15
tpex,1796,金穎生技,2025-06-20,114/06/20,8000,350000,43.50,43.80,43.50,43.80,0.00,9
tpex,1796,金穎生技,2025-06-23,114/06/23,15000,659000,43.00,44.50,43.00,44.15,0.35,12
tpex,1796,金穎生技,2025-06-24,114/06/24,7000,331000,44.50,45.05,44.50,45.00,0.85,12
tpex,1796,金穎生技,2025-06-25,114/06/25,10000,453000,45.00,45.00,44.90,45.00,0.00,10
tpex,1796,金穎生技,2025-06-26,114/06/26,7000,336000,44.95,45.50,44.75,45.50,0.50,15
tpex,1796,金穎生技,2025-06-27,114/06/27,24000,1080000,44.55,44.75,44.20,44.20,-1.30,19
tpex,1796,金穎生技,2025-06-30,114/06/30,32000,1421000,44.05,44.15,44.00,44.00,-0.20,28
