market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,5310,天剛,2025-06-02,114/06/02,85000,3968000,48.00,49.00,45.65,46.90,0.15,62
tpex,5310,天剛,2025-06-03,114/06/03,101000,4612000,44.40,46.65,44.40,45.35,-1.55,73
tpex,5310,天剛,2025-06-04,114/06/04,13000,613000,45.35,47.15,45.35,46.00,0.65,23
tpex,5310,天剛,2025-06-05,114/06/05,24000,1099000,45.60,46.85,45.60,46.75,0.75,15
tpex,5310,天剛,2025-06-06,114/06/06,7000,325000,45.95,46.00,45.90,46.00,-0.75,59
tpex,5310,天剛,2025-06-09,114/06/09,2000,98000,46.85,46.85,45.90,45.90,-0.10,8
tpex,5310,天剛,2025-06-10,114/06/10,20000,931000,46.95,47.00,45.65,45.70,-0.20,18
tpex,5310,天剛,2025-06-11,114/06/11,10000,458000,45.00,45.50,45.00,45.30,-0.40,10
tpex,5310,天剛,2025-06-12,114/06/12,10000,455000,45.45,46.00,45.00,46.00,0.70,11
tpex,5310,天剛,2025-06-13,114/06/13,39000,1761000,46.00,46.00,45.00,45.75,-0.25,27
tpex,5310,天剛,2025-06-16,114/06/16,42000,1892000,45.20,45.35,45.00,45.35,-0.40,26
tpex,5310,天剛,2025-06-17,114/06/17,27000,1217000,45.00,45.40,44.85,45.40,0.05,38
tpex,5310,天剛,2025-06-18,114/06/18,32000,1431000,45.60,45.60,44.50,44.65,-0.75,33
tpex,5310,天剛,2025-06-19,114/06/19,53000,2313000,44.50,44.50,43.70,43.85,-0.80,43
tpex,5310,天剛,2025-06-20,114/06/20,38000,1646000,43.60,44.00,42.50,43.00,-0.85,70
tpex,5310,天剛,2025-06-23,114/06/23,44000,1836000,42.10,42.70,42.00,42.45,-0.55,34
tpex,5310,天剛,2025-06-24,114/06/24,8000,365000,44.80,44.80,44.70,44.75,2.30,17
tpex,5310,天剛,2025-06-25,114/06/25,11000,478000,43.40,44.95,43.00,44.95,0.20,6
tpex,5310,天剛,2025-06-26,114/06/26,24000,1055000,43.10,44.00,42.80,43.25,-1.70,26
tpex,5310,天剛,2025-06-27,114/06/27,2000,91000,43.25,43.50,43.25,43.50,0.25,10
tpex,5310,天剛,2025-06-30,114/06/30,0,0,--,--,--,--,0.00,1
tpex,5310,天剛,2025-07-01,114/07/01,10000,435000,43.50,43.50,43.50,43.50,0.00,6
tpex,5310,天剛,2025-07-02,114/07/02,62000,2608000,42.55,43.45,42.00,43.00,-0.50,138
tpex,5310,天剛,2025-07-03,114/07/03,5000,232000,43.00,44.75,43.00,44.75,1.75,10
tpex,5310,天剛,2025-07-04,114/07/04,48000,2028000,42.15,43.00,41.60,42.95,-1.80,75
tpex,5310,天剛,2025-07-07,114/07/07,8000,348000,42.80,44.20,42.80,43.90,0.95,8
tpex,5310,天剛,2025-07-08,114/07/08,0,2000,--,--,--,--,0.00,2
tpex,5310,天剛,2025-07-09,114/07/09,13000,580000,43.75,44.90,43.70,44.00,0.25,15
tpex,5310,天剛,2025-07-10,114/07/10,161000,7079000,43.05,44.75,43.05,44.75,0.75,14
tpex,5310,天剛,2025-07-11,114/07/11,51000,2268000,44.35,44.50,43.95,44.50,-0.25,11
tpex,5310,天剛,2025-07-14,114/07/14,9000,399000,43.00,45.50,43.00,45.00,0.50,10
tpex,5310,天剛,2025-07-15,114/07/15,8000,373000,44.80,45.40,44.50,45.00,0.00,15
tpex,5310,天剛,2025-07-16,114/07/16,56000,2570000,45.55,45.55,45.55,45.55,0.55,14
tpex,5310,天剛,2025-07-17,114/07/17,72000,3282000,45.00,45.55,45.00,45.55,0.00,5
tpex,5310,天剛,2025-07-18,114/07/18,26000,1126000,45.00,45.00,43.00,44.00,-1.55,27
tpex,5310,天剛,2025-07-21,114/07/21,125000,5463000,43.65,43.70,43.65,43.70,-0.30,6
tpex,5310,天剛,2025-07-22,114/07/22,10000,453000,43.70,44.85,43.10,44.85,1.15,12
tpex,5310,天剛,2025-07-23,114/07/23,19000,843000,43.35,44.80,43.00,44.60,-0.25,29
tpex,5310,天剛,2025-07-24,114/07/24,36000,1563000,43.25,43.70,43.15,43.20,-1.40,35
tpex,5310,天剛,2025-07-25,114/07/25,16000,701000,43.05,44.05,43.05,43.75,0.55,18
tpex,5310,天剛,2025-07-28,114/07/28,11000,493000,43.05,44.90,43.05,44.75,1.00,14
tpex,5310,天剛,2025-07-29,114/07/29,79000,3300000,43.25,43.50,40.35,43.00,-1.75,67
tpex,5310,天剛,2025-07-30,114/07/30,66000,2769000,41.90,42.80,41.15,42.70,-0.30,46
tpex,5310,天剛,2025-07-31,114/07/31,16000,679000,42.00,42.90,41.90,42.90,0.20,18
tpex,5310,天剛,2025-08-01,114/08/01,9000,395000,43.00,44.00,42.95,43.90,1.00,14
