market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,3512,皇龍,2025-06-02,114/06/02,30000,772000,26.30,26.40,25.85,26.15,0.05,38
tpex,3512,皇龍,2025-06-03,114/06/03,20000,524000,25.95,26.20,25.90,26.00,-0.15,16
tpex,3512,皇龍,2025-06-04,114/06/04,29000,767000,26.25,26.35,25.95,26.10,0.10,34
tpex,3512,皇龍,2025-06-05,114/06/05,31000,805000,26.10,26.20,25.85,26.10,0.00,29
tpex,3512,皇龍,2025-06-06,114/06/06,30000,776000,26.00,26.15,25.80,25.85,-0.25,36
tpex,3512,皇龍,2025-06-09,114/06/09,37000,965000,25.90,26.20,25.70,26.10,0.25,36
tpex,3512,皇龍,2025-06-10,114/06/10,15000,404000,26.10,26.20,26.00,26.00,-0.10,18
tpex,3512,皇龍,2025-06-11,114/06/11,23000,614000,26.20,26.35,25.90,26.15,0.15,26
tpex,3512,皇龍,2025-06-12,114/06/12,48000,1257000,26.25,26.35,26.00,26.25,0.10,41
tpex,3512,皇龍,2025-06-13,114/06/13,22000,576000,26.25,26.25,26.05,26.20,-0.05,22
tpex,3512,皇龍,2025-06-16,114/06/16,80000,2066000,26.00,26.15,25.60,26.10,-0.10,97
tpex,3512,皇龍,2025-06-17,114/06/17,15000,394000,26.10,26.30,26.00,26.10,0.00,16
tpex,3512,皇龍,2025-06-18,114/06/18,27000,707000,26.20,26.25,26.00,26.10,0.00,19
tpex,3512,皇龍,2025-06-19,114/06/19,29000,746000,26.10,26.20,25.90,26.10,0.00,29
tpex,3512,皇龍,2025-06-20,114/06/20,17000,455000,26.15,26.15,25.90,26.10,0.00,21
tpex,3512,皇龍,2025-06-23,114/06/23,25000,644000,26.20,26.20,25.75,26.00,-0.10,31
tpex,3512,皇龍,2025-06-24,114/06/24,21000,554000,25.75,26.15,25.75,26.00,0.00,24
tpex,3512,皇龍,2025-06-25,114/06/25,40000,1051000,26.10,26.10,25.90,26.00,0.00,34
tpex,3512,皇龍,2025-06-26,114/06/26,39000,1004000,26.10,26.10,25.95,26.00,0.00,33
tpex,3512,皇龍,2025-06-27,114/06/27,105000,2746000,26.10,26.50,26.10,26.50,0.50,103
tpex,3512,皇龍,2025-06-30,114/06/30,31000,817000,26.50,26.90,26.45,26.50,0.00,46
