market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,6904,伯鑫,2025-06-02,114/06/02,0,0,--,--,--,--,0.00,0
tpex,6904,伯鑫,2025-06-03,114/06/03,2000,270000,135.00,135.00,135.00,135.00,-1.00,2
tpex,6904,伯鑫,2025-06-04,114/06/04,2000,271000,135.00,135.00,135.00,135.00,0.00,3
tpex,6904,伯鑫,2025-06-05,114/06/05,3000,406000,135.00,135.00,135.00,135.00,0.00,4
tpex,6904,伯鑫,2025-06-06,114/06/06,6000,804000,134.00,134.00,133.50,133.50,-1.50,8
tpex,6904,伯鑫,2025-06-09,114/06/09,13000,1720000,133.50,134.00,130.50,134.00,0.50,14
tpex,6904,伯鑫,2025-06-10,114/06/10,9000,1203000,134.50,134.50,133.00,133.50,-0.50,9
tpex,6904,伯鑫,2025-06-11,114/06/11,11000,1454000,133.50,134.00,130.00,134.00,0.50,11
tpex,6904,伯鑫,2025-06-12,114/06/12,14000,1834000,132.00,133.00,130.00,133.00,-1.00,13
tpex,6904,伯鑫,2025-06-13,114/06/13,2000,290000,132.00,132.50,132.00,132.50,-0.50,7
tpex,6904,伯鑫,2025-06-16,114/06/16,1000,134000,134.00,134.00,134.00,134.00,1.50,1
tpex,6904,伯鑫,2025-06-17,114/06/17,4000,537000,132.50,132.50,132.00,132.00,-2.00,9
tpex,6904,伯鑫,2025-06-18,114/06/18,1000,133000,133.00,133.00,133.00,133.00,1.00,1
tpex,6904,伯鑫,2025-06-19,114/06/19,8000,1062000,133.50,133.50,132.00,133.50,0.50,7
tpex,6904,伯鑫,2025-06-20,114/06/20,2000,266000,133.00,133.00,132.50,132.50,-1.00,2
tpex,6904,伯鑫,2025-06-23,114/06/23,1000,145000,131.50,131.50,131.50,131.50,-1.00,2
tpex,6904,伯鑫,2025-06-24,114/06/24,1000,133000,133.00,133.00,133.00,133.00,1.50,1
tpex,6904,伯鑫,2025-06-25,114/06/25,0,0,--,--,--,--,0.00,1
tpex,6904,伯鑫,2025-06-26,114/06/26,1000,148000,133.00,133.00,133.00,133.00,0.00,7
tpex,6904,伯鑫,2025-06-27,114/06/27,1000,138000,133.00,133.00,133.00,133.00,0.00,4
tpex,6904,伯鑫,2025-06-30,114/06/30,2000,265000,132.00,133.00,132.00,133.00,0.00,2
tpex,6904,伯鑫,2025-07-01,114/07/01,22000,2864000,132.00,132.00,130.00,131.50,-1.50,19
tpex,6904,伯鑫,2025-07-02,114/07/02,8000,1042000,130.00,130.50,130.00,130.00,-1.50,8
tpex,6904,伯鑫,2025-07-03,114/07/03,5000,649000,130.00,130.50,129.00,130.50,0.50,5
tpex,6904,伯鑫,2025-07-04,114/07/04,0,0,--,--,--,--,0.00,2
tpex,6904,伯鑫,2025-07-07,114/07/07,3000,401000,130.00,130.00,129.50,129.50,-1.00,5
tpex,6904,伯鑫,2025-07-08,114/07/08,10000,1289000,128.00,129.50,127.00,129.50,0.00,13
tpex,6904,伯鑫,2025-07-09,114/07/09,1000,130000,128.50,128.50,128.50,128.50,-1.00,2
tpex,6904,伯鑫,2025-07-10,114/07/10,2000,256000,128.00,128.00,127.50,127.50,-1.00,2
tpex,6904,伯鑫,2025-07-11,114/07/11,17000,2154000,127.50,127.50,124.50,127.00,-0.50,21
tpex,6904,伯鑫,2025-07-14,114/07/14,6000,756000,127.00,127.00,124.50,127.00,0.00,5
tpex,6904,伯鑫,2025-07-15,114/07/15,21000,2683000,126.50,127.00,125.00,126.00,-1.00,32
tpex,6904,伯鑫,2025-07-16,114/07/16,10000,1229000,117.00,120.00,117.00,120.00,3.00,27
tpex,6904,伯鑫,2025-07-17,114/07/17,8000,955000,119.50,120.00,118.50,120.00,0.00,8
tpex,6904,伯鑫,2025-07-18,114/07/18,15000,1784000,120.00,121.00,117.00,121.00,1.00,15
tpex,6904,伯鑫,2025-07-21,114/07/21,0,15000,--,--,--,--,0.00,3
tpex,6904,伯鑫,2025-07-22,114/07/22,8000,946000,117.50,120.00,116.00,119.00,-1.50,8
tpex,6904,伯鑫,2025-07-23,114/07/23,14000,1652000,117.00,119.50,116.00,119.50,0.50,15
tpex,6904,伯鑫,2025-07-24,114/07/24,8000,939000,117.00,119.00,116.50,119.00,-0.50,11
tpex,6904,伯鑫,2025-07-25,114/07/25,2000,239000,119.00,119.50,119.00,119.50,0.50,3
tpex,6904,伯鑫,2025-07-28,114/07/28,1000,123000,118.00,118.00,118.00,118.00,-1.50,4
tpex,6904,伯鑫,2025-07-29,114/07/29,2000,236000,118.00,118.00,118.00,118.00,0.00,1
tpex,6904,伯鑫,2025-07-30,114/07/30,2000,235000,117.00,118.00,117.00,118.00,0.00,2
tpex,6904,伯鑫,2025-07-31,114/07/31,6000,702000,117.00,117.50,117.00,117.50,-0.50,4
tpex,6904,伯鑫,2025-08-01,114/08/01,1000,143000,120.00,120.00,120.00,120.00,2.50,6
tpex,6904,伯鑫,2025-08-04,114/08/04,0,4000,--,--,--,--,0.00,8
tpex,6904,伯鑫,2025-08-05,114/08/05,4000,482000,120.00,122.00,120.00,122.00,2.00,4
tpex,6904,伯鑫,2025-08-06,114/08/06,0,0,--,--,--,--,0.00,0
tpex,6904,伯鑫,2025-08-07,114/08/07,2000,241000,119.00,119.00,119.00,119.00,-3.00,6
tpex,6904,伯鑫,2025-08-08,114/08/08,3000,365000,120.00,121.00,118.50,121.00,2.00,9
