market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,3217,優群,2025-06-02,114/06/02,406000,61909000,154.00,154.00,151.00,153.50,-1.00,441
tpex,3217,優群,2025-06-03,114/06/03,228000,35051000,154.50,154.50,152.00,154.50,1.00,264
tpex,3217,優群,2025-06-04,114/06/04,373000,58184000,155.00,157.00,155.00,156.50,2.00,380
tpex,3217,優群,2025-06-05,114/06/05,414000,65360000,157.50,159.00,157.00,158.50,2.00,400
tpex,3217,優群,2025-06-06,114/06/06,201000,31745000,159.50,159.50,157.50,157.50,-1.00,259
tpex,3217,優群,2025-06-09,114/06/09,1271000,205244000,161.50,164.00,159.00,159.50,2.00,1206
tpex,3217,優群,2025-06-10,114/06/10,451000,72628000,162.00,162.00,160.00,160.50,1.00,494
tpex,3217,優群,2025-06-11,114/06/11,691000,110726000,160.50,161.50,158.50,160.50,0.00,1013
tpex,3217,優群,2025-06-12,114/06/12,307000,48998000,161.00,161.00,158.50,159.00,-1.50,358
tpex,3217,優群,2025-06-13,114/06/13,335000,52795000,158.50,158.50,156.50,157.00,-2.00,380
tpex,3217,優群,2025-06-16,114/06/16,179000,27979000,155.50,158.00,155.00,157.50,0.50,240
tpex,3217,優群,2025-06-17,114/06/17,294000,46488000,158.50,159.00,157.00,157.50,0.00,271
tpex,3217,優群,2025-06-18,114/06/18,418000,66804000,157.50,161.00,157.50,160.50,3.00,392
tpex,3217,優群,2025-06-19,114/06/19,319000,50699000,160.50,160.50,158.00,158.00,-2.50,327
tpex,3217,優群,2025-06-20,114/06/20,491000,76370000,158.00,158.00,154.50,155.00,-3.00,531
tpex,3217,優群,2025-06-23,114/06/23,531000,81424000,151.50,157.00,150.50,157.00,2.00,540
tpex,3217,優群,2025-06-24,114/06/24,597000,95331000,158.50,161.00,158.00,161.00,4.00,554
tpex,3217,優群,2025-06-25,114/06/25,533000,85764000,161.00,162.00,159.50,161.50,0.50,566
tpex,3217,優群,2025-06-26,114/06/26,853000,137870000,161.50,162.50,160.50,160.50,-1.00,886
tpex,3217,優群,2025-06-27,114/06/27,672000,108410000,161.00,162.50,160.00,160.50,0.00,677
tpex,3217,優群,2025-06-30,114/06/30,424000,67894000,161.50,161.50,159.50,159.50,-1.00,432
tpex,3217,優群,2025-07-01,114/07/01,699000,111657000,160.50,160.50,158.50,158.50,-1.00,457
tpex,3217,優群,2025-07-02,114/07/02,1099000,176065000,160.00,161.00,158.50,161.00,2.50,643
tpex,3217,優群,2025-07-03,114/07/03,1223000,187032000,153.00,154.50,152.00,152.00,0.00,895
tpex,3217,優群,2025-07-04,114/07/04,644000,96842000,153.00,153.00,147.50,148.50,-3.50,669
tpex,3217,優群,2025-07-07,114/07/07,324000,48287000,150.50,150.50,148.00,148.50,0.00,372
tpex,3217,優群,2025-07-08,114/07/08,340000,50419000,148.50,150.00,146.50,149.00,0.50,597
tpex,3217,優群,2025-07-09,114/07/09,643000,94207000,148.00,148.00,145.00,148.00,-1.00,631
