market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,3227,原相,2025-06-02,114/06/02,1805000,393951000,219.00,223.00,215.50,216.50,-4.50,3317
tpex,3227,原相,2025-06-03,114/06/03,1334000,292878000,219.50,222.00,217.00,219.50,3.00,2161
tpex,3227,原相,2025-06-04,114/06/04,3041000,683845000,222.00,228.00,222.00,225.00,5.50,3501
tpex,3227,原相,2025-06-05,114/06/05,2617000,595522000,227.50,230.00,225.00,228.00,3.00,4309
tpex,3227,原相,2025-06-06,114/06/06,2709000,604980000,228.00,229.00,219.50,223.00,-5.00,3850
tpex,3227,原相,2025-06-09,114/06/09,5361000,1144915000,223.00,223.50,210.00,212.00,-11.00,6638
tpex,3227,原相,2025-06-10,114/06/10,4185000,886835000,213.50,214.50,210.00,213.50,1.50,3703
tpex,3227,原相,2025-06-11,114/06/11,4201000,920243000,215.00,221.50,215.00,220.00,6.50,4141
tpex,3227,原相,2025-06-12,114/06/12,3547000,791886000,223.00,226.00,219.00,224.50,4.50,3485
tpex,3227,原相,2025-06-13,114/06/13,1879000,416429000,222.50,224.50,220.00,221.00,-3.50,2017
tpex,3227,原相,2025-06-16,114/06/16,1221000,266970000,220.00,220.50,216.00,219.50,-1.50,2403
tpex,3227,原相,2025-06-17,114/06/17,2604000,579639000,221.50,226.00,219.50,221.00,1.50,3585
tpex,3227,原相,2025-06-18,114/06/18,1901000,424336000,221.50,225.00,221.00,222.00,1.00,1950
tpex,3227,原相,2025-06-19,114/06/19,2133000,471922000,224.00,226.00,218.50,218.50,-3.50,2227
tpex,3227,原相,2025-06-20,114/06/20,2979000,639131000,218.50,219.00,210.50,216.00,-2.50,2798
tpex,3227,原相,2025-06-23,114/06/23,1091000,232568000,211.50,215.00,210.00,214.50,-1.50,1267
tpex,3227,原相,2025-06-24,114/06/24,1751000,385015000,217.00,221.00,217.00,221.00,6.50,1866
tpex,3227,原相,2025-06-25,114/06/25,2483000,550836000,224.50,225.50,220.00,220.00,-1.00,2963
tpex,3227,原相,2025-06-26,114/06/26,2148000,478863000,222.00,224.00,221.50,224.00,4.00,2790
tpex,3227,原相,2025-06-27,114/06/27,8786000,2031219000,232.50,235.50,226.00,232.50,8.50,8526
tpex,3227,原相,2025-06-30,114/06/30,3820000,874585000,231.50,233.50,225.50,229.50,-3.00,4145
tpex,3227,原相,2025-07-01,114/07/01,9775000,2363332000,232.00,250.50,232.00,244.00,14.50,9771
tpex,3227,原相,2025-07-02,114/07/02,5553000,1364117000,242.00,249.00,241.50,247.00,3.00,6873
tpex,3227,原相,2025-07-03,114/07/03,10703000,2717943000,251.00,258.00,247.50,252.50,5.50,9589
tpex,3227,原相,2025-07-04,114/07/04,5456000,1353330000,255.00,255.50,243.50,244.50,-8.00,7126
tpex,3227,原相,2025-07-07,114/07/07,5760000,1377005000,246.50,247.00,236.50,239.50,-5.00,4760
tpex,3227,原相,2025-07-08,114/07/08,8755000,1920654000,230.00,230.50,216.00,217.00,-22.50,10096
