market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,6016,康和證,2025-07-21,114/07/21,561000,6802000,12.15,12.15,12.05,12.05,-0.10,251
tpex,6016,康和證,2025-07-22,114/07/22,1091000,13059000,12.05,12.05,11.90,11.90,-0.15,420
tpex,6016,康和證,2025-07-23,114/07/23,854000,10262000,11.95,12.10,11.95,12.00,0.10,211
tpex,6016,康和證,2025-07-24,114/07/24,3758000,45277000,12.10,12.10,12.00,12.05,0.05,254
tpex,6016,康和證,2025-07-25,114/07/25,1265000,15239000,12.05,12.10,12.00,12.10,0.05,282
tpex,6016,康和證,2025-07-28,114/07/28,1459000,17617000,12.10,12.10,12.00,12.05,-0.05,336
tpex,6016,康和證,2025-07-29,114/07/29,3067000,36470000,12.05,12.05,11.85,11.85,-0.20,696
tpex,6016,康和證,2025-07-30,114/07/30,1368000,16265000,11.90,11.95,11.85,11.90,0.05,345
tpex,6016,康和證,2025-07-31,114/07/31,4190000,49381000,11.95,11.95,11.70,11.75,-0.15,965
tpex,6016,康和證,2025-08-01,114/08/01,3165000,37062000,11.75,11.80,11.60,11.75,0.00,921
tpex,6016,康和證,2025-08-04,114/08/04,4444000,47136000,10.60,10.75,10.45,10.70,0.20,938
tpex,6016,康和證,2025-08-05,114/08/05,2083000,22686000,10.80,11.05,10.75,10.95,0.25,648
tpex,6016,康和證,2025-08-06,114/08/06,938000,10382000,11.00,11.15,11.00,11.05,0.10,350
tpex,6016,康和證,2025-08-07,114/08/07,752000,8379000,11.15,11.20,11.10,11.15,0.10,303
tpex,6016,康和證,2025-08-08,114/08/08,2322000,26633000,11.35,11.55,11.35,11.45,0.30,720
tpex,6016,康和證,2025-08-11,114/08/11,879000,10065000,11.55,11.55,11.40,11.45,0.00,306
tpex,6016,康和證,2025-08-12,114/08/12,859000,9810000,11.45,11.50,11.35,11.40,-0.05,308
tpex,6016,康和證,2025-08-13,114/08/13,923000,10566000,11.45,11.50,11.35,11.45,0.05,283
tpex,6016,康和證,2025-08-14,114/08/14,2261000,26102000,11.45,11.60,11.40,11.55,0.10,286
tpex,6016,康和證,2025-08-15,114/08/15,1534000,17719000,11.65,11.65,11.50,11.55,0.00,186
tpex,6016,康和證,2025-08-18,114/08/18,2490000,28530000,11.50,11.55,11.40,11.45,-0.10,260
tpex,6016,康和證,2025-08-19,114/08/19,3617000,41616000,11.50,11.60,11.50,11.50,0.05,218
tpex,6016,康和證,2025-08-20,114/08/20,733000,8387000,11.50,11.55,11.40,11.40,-0.10,203
tpex,6016,康和證,2025-08-21,114/08/21,520000,5984000,11.50,11.55,11.50,11.50,0.10,193
tpex,6016,康和證,2025-08-22,114/08/22,520000,5976000,11.50,11.55,11.45,11.45,-0.05,159
tpex,6016,康和證,2025-08-25,114/08/25,868000,10047000,11.55,11.65,11.55,11.60,0.15,278
tpex,6016,康和證,2025-08-26,114/08/26,1439000,16878000,11.60,11.85,11.60,11.80,0.20,617
tpex,6016,康和證,2025-08-27,114/08/27,1701000,20363000,11.85,12.05,11.85,12.05,0.25,625
tpex,6016,康和證,2025-08-28,114/08/28,1133000,13543000,11.95,12.00,11.85,11.95,-0.10,437
tpex,6016,康和證,2025-08-29,114/08/29,2026000,24641000,12.00,12.35,12.00,12.20,0.25,818
tpex,6016,康和證,2025-09-01,114/09/01,1004000,12240000,12.20,12.35,12.10,12.25,0.05,435
tpex,6016,康和證,2025-09-02,114/09/02,775000,9437000,12.25,12.30,12.10,12.15,-0.10,351
tpex,6016,康和證,2025-09-03,114/09/03,637000,7766000,12.20,12.30,12.15,12.15,0.00,231
tpex,6016,康和證,2025-09-04,114/09/04,1319000,16304000,12.30,12.45,12.20,12.35,0.20,503
tpex,6016,康和證,2025-09-05,114/09/05,1541000,19317000,12.50,12.65,12.45,12.55,0.20,595
tpex,6016,康和證,2025-09-08,114/09/08,3830000,49796000,13.20,13.40,12.75,12.85,0.30,968
tpex,6016,康和證,2025-09-09,114/09/09,1292000,16672000,12.85,12.95,12.85,12.90,0.05,418
tpex,6016,康和證,2025-09-10,114/09/10,2310000,30306000,13.00,13.20,12.95,13.20,0.30,803
tpex,6016,康和證,2025-09-11,114/09/11,1781000,23545000,13.40,13.40,13.05,13.05,-0.15,658
tpex,6016,康和證,2025-09-12,114/09/12,928000,12189000,13.20,13.20,13.05,13.15,0.10,499
tpex,6016,康和證,2025-09-15,114/09/15,1109000,14361000,13.15,13.15,12.85,12.95,-0.20,509
tpex,6016,康和證,2025-09-16,114/09/16,1317000,16898000,12.95,12.95,12.75,12.85,-0.10,412
tpex,6016,康和證,2025-09-17,114/09/17,657000,8454000,12.85,12.95,12.80,12.90,0.05,279
tpex,6016,康和證,2025-09-18,114/09/18,796000,10279000,12.85,13.00,12.80,12.95,0.05,315
tpex,6016,康和證,2025-09-19,114/09/19,1723000,22155000,13.00,13.00,12.80,12.80,-0.15,999
