market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,4933,友輝,2025-06-02,114/06/02,420000,35214000,83.90,85.10,82.70,83.00,-1.00,402
tpex,4933,友輝,2025-06-03,114/06/03,249000,20744000,83.90,84.20,82.80,82.90,-0.10,246
tpex,4933,友輝,2025-06-04,114/06/04,657000,54564000,83.50,84.70,82.00,82.00,-0.90,561
tpex,4933,友輝,2025-06-05,114/06/05,951000,76329000,82.10,82.20,79.10,79.20,-2.80,883
tpex,4933,友輝,2025-06-06,114/06/06,334000,26432000,80.10,80.10,78.60,78.80,-0.40,328
tpex,4933,友輝,2025-06-09,114/06/09,446000,34641000,78.80,79.00,77.10,77.10,-1.70,480
tpex,4933,友輝,2025-06-10,114/06/10,357000,27668000,77.50,78.00,77.20,77.20,0.10,339
tpex,4933,友輝,2025-06-11,114/06/11,1474000,112868000,75.20,79.50,73.20,78.30,1.10,1252
tpex,4933,友輝,2025-06-12,114/06/12,723000,56172000,77.90,78.80,77.10,77.20,-1.10,607
tpex,4933,友輝,2025-06-13,114/06/13,1124000,84704000,76.90,76.90,74.60,74.80,-2.40,1027
tpex,4933,友輝,2025-06-16,114/06/16,440000,32845000,74.20,75.50,73.90,75.00,0.20,525
tpex,4933,友輝,2025-06-17,114/06/17,377000,28571000,75.70,76.30,75.20,76.10,1.10,363
tpex,4933,友輝,2025-06-18,114/06/18,357000,27372000,76.10,77.10,75.60,76.70,0.60,336
tpex,4933,友輝,2025-06-19,114/06/19,425000,32149000,76.50,76.70,75.00,75.20,-1.50,411
tpex,4933,友輝,2025-06-20,114/06/20,538000,39855000,75.20,75.30,73.50,74.80,-0.40,460
tpex,4933,友輝,2025-06-23,114/06/23,334000,24594000,73.80,74.50,72.90,74.50,-0.30,324
tpex,4933,友輝,2025-06-24,114/06/24,307000,23323000,75.30,76.20,75.30,75.80,1.30,267
tpex,4933,友輝,2025-06-25,114/06/25,253000,19255000,76.40,76.50,75.50,75.90,0.10,220
tpex,4933,友輝,2025-06-26,114/06/26,573000,44187000,76.50,78.10,76.30,76.70,0.80,492
tpex,4933,友輝,2025-06-27,114/06/27,346000,26805000,77.40,77.80,77.00,77.30,0.60,480
tpex,4933,友輝,2025-06-30,114/06/30,220000,16870000,78.00,78.00,76.20,76.20,-1.10,227
tpex,4933,友輝,2025-07-01,114/07/01,429000,33076000,76.30,77.90,76.20,77.00,0.80,335
tpex,4933,友輝,2025-07-02,114/07/02,244000,18875000,77.00,77.60,76.90,77.30,0.30,239
tpex,4933,友輝,2025-07-03,114/07/03,261000,20240000,77.90,77.90,77.30,77.30,0.00,182
tpex,4933,友輝,2025-07-04,114/07/04,548000,41643000,77.30,78.10,75.30,75.30,-2.00,519
tpex,4933,友輝,2025-07-07,114/07/07,130000,9812000,75.30,75.70,74.50,75.30,0.00,132
tpex,4933,友輝,2025-07-08,114/07/08,164000,12264000,74.60,74.90,74.30,74.50,-0.80,199
tpex,4933,友輝,2025-07-09,114/07/09,215000,16277000,75.30,76.10,75.20,76.10,1.60,186
tpex,4933,友輝,2025-07-10,114/07/10,212000,16067000,76.20,76.50,75.50,75.60,-0.50,249
tpex,4933,友輝,2025-07-11,114/07/11,261000,19985000,75.60,77.20,75.60,77.00,1.40,230
tpex,4933,友輝,2025-07-14,114/07/14,239000,18427000,77.40,77.60,76.70,77.10,0.10,241
tpex,4933,友輝,2025-07-15,114/07/15,332000,25653000,76.90,77.70,76.90,77.20,0.10,280
tpex,4933,友輝,2025-07-16,114/07/16,854000,66417000,77.30,78.50,77.10,77.10,-0.10,636
tpex,4933,友輝,2025-07-17,114/07/17,640000,49280000,77.50,77.50,76.60,76.80,-0.30,673
tpex,4933,友輝,2025-07-18,114/07/18,928000,71533000,77.00,77.50,76.60,76.90,0.10,540
tpex,4933,友輝,2025-07-21,114/07/21,1509000,117230000,77.30,78.40,77.10,77.60,0.70,1187
tpex,4933,友輝,2025-07-22,114/07/22,1712000,120563000,71.80,72.10,69.50,69.60,-2.00,1499
tpex,4933,友輝,2025-07-23,114/07/23,463000,32603000,69.30,71.00,69.30,71.00,1.40,480
tpex,4933,友輝,2025-07-24,114/07/24,364000,25792000,71.00,71.60,70.20,71.40,0.40,333
tpex,4933,友輝,2025-07-25,114/07/25,328000,23263000,71.40,71.50,70.50,71.00,-0.40,271
tpex,4933,友輝,2025-07-28,114/07/28,383000,27153000,70.80,71.50,70.30,71.00,0.00,312
tpex,4933,友輝,2025-07-29,114/07/29,478000,33781000,70.60,71.50,70.20,70.60,-0.40,388
tpex,4933,友輝,2025-07-30,114/07/30,516000,36364000,70.80,71.00,70.10,70.10,-0.50,470
tpex,4933,友輝,2025-07-31,114/07/31,3940000,248932000,63.10,63.70,63.10,63.20,-6.90,2306
tpex,4933,友輝,2025-08-01,114/08/01,1282000,80330000,61.80,63.70,61.00,63.00,-0.20,962
tpex,4933,友輝,2025-08-04,114/08/04,456000,28626000,63.00,63.30,62.00,62.60,-0.40,468
tpex,4933,友輝,2025-08-05,114/08/05,383000,24042000,62.90,63.10,62.50,62.80,0.20,322
tpex,4933,友輝,2025-08-06,114/08/06,481000,30118000,62.50,63.00,62.30,62.80,0.00,371
tpex,4933,友輝,2025-08-07,114/08/07,340000,21466000,62.50,63.70,62.50,62.60,-0.20,261
tpex,4933,友輝,2025-08-08,114/08/08,342000,21438000,62.70,62.90,62.40,62.70,0.10,255
tpex,4933,友輝,2025-08-11,114/08/11,594000,37350000,62.70,63.80,62.30,63.00,0.30,387
tpex,4933,友輝,2025-08-12,114/08/12,617000,39567000,63.00,64.90,62.80,64.40,1.40,458
tpex,4933,友輝,2025-08-13,114/08/13,325000,20971000,64.50,65.20,63.70,64.20,-0.20,422
tpex,4933,友輝,2025-08-14,114/08/14,207000,13305000,64.30,64.70,63.90,64.00,-0.20,190
tpex,4933,友輝,2025-08-15,114/08/15,453000,28849000,64.00,64.40,63.20,63.20,-0.80,432
tpex,4933,友輝,2025-08-18,114/08/18,380000,24039000,63.60,63.80,63.00,63.40,0.20,306
tpex,4933,友輝,2025-08-19,114/08/19,494000,30835000,63.40,63.40,62.10,62.20,-1.20,371
tpex,4933,友輝,2025-08-20,114/08/20,479000,29397000,62.10,62.10,60.80,61.10,-1.10,344
tpex,4933,友輝,2025-08-21,114/08/21,134000,8309000,61.50,62.20,61.50,61.60,0.50,121
tpex,4933,友輝,2025-08-22,114/08/22,182000,11220000,61.60,62.70,61.40,61.50,-0.10,176
tpex,4933,友輝,2025-08-25,114/08/25,152000,9423000,61.90,62.40,61.90,62.20,0.70,125
tpex,4933,友輝,2025-08-26,114/08/26,97000,6059000,62.10,63.00,62.10,62.60,0.40,90
tpex,4933,友輝,2025-08-27,114/08/27,172000,10871000,62.90,63.50,62.90,63.30,0.70,166
tpex,4933,友輝,2025-08-28,114/08/28,209000,13326000,63.50,64.00,63.50,63.50,0.20,315
tpex,4933,友輝,2025-08-29,114/08/29,241000,15345000,63.70,64.00,63.50,63.50,0.00,195
tpex,4933,友輝,2025-09-01,114/09/01,220000,13860000,63.60,64.10,62.50,62.50,-1.00,272
tpex,4933,友輝,2025-09-02,114/09/02,169000,10601000,62.60,63.00,62.00,62.50,0.00,127
tpex,4933,友輝,2025-09-03,114/09/03,185000,11653000,62.50,63.50,62.50,63.40,0.90,212
tpex,4933,友輝,2025-09-04,114/09/04,530000,34491000,63.60,66.10,63.60,65.10,1.70,521
tpex,4933,友輝,2025-09-05,114/09/05,215000,13922000,65.40,65.40,64.60,64.70,-0.40,342
