market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,6804,明係,2025-06-02,114/06/02,2000,48000,23.65,23.65,23.65,23.65,-0.45,5
tpex,6804,明係,2025-06-03,114/06/03,4000,94000,23.60,23.70,23.50,23.65,0.00,4
tpex,6804,明係,2025-06-04,114/06/04,14000,339000,23.10,23.80,23.10,23.70,0.05,23
tpex,6804,明係,2025-06-05,114/06/05,9000,215000,23.60,23.95,23.55,23.95,0.25,8
tpex,6804,明係,2025-06-06,114/06/06,13000,328000,24.00,25.45,24.00,24.10,0.15,16
tpex,6804,明係,2025-06-09,114/06/09,5000,120000,24.00,24.00,23.65,23.65,-0.45,7
tpex,6804,明係,2025-06-10,114/06/10,7000,167000,23.65,24.15,23.65,24.15,0.50,5
tpex,6804,明係,2025-06-11,114/06/11,6000,145000,24.15,24.20,24.10,24.10,-0.05,7
tpex,6804,明係,2025-06-12,114/06/12,26000,642000,24.00,25.00,24.00,24.80,0.70,25
tpex,6804,明係,2025-06-13,114/06/13,16000,390000,24.00,24.05,23.85,24.05,0.25,13
tpex,6804,明係,2025-06-16,114/06/16,2000,51000,24.05,24.10,24.05,24.10,0.05,3
tpex,6804,明係,2025-06-17,114/06/17,3000,72000,24.05,24.05,23.70,23.90,-0.20,4
tpex,6804,明係,2025-06-18,114/06/18,6000,148000,23.80,23.80,23.75,23.75,-0.15,12
tpex,6804,明係,2025-06-19,114/06/19,1000,26000,24.50,24.50,24.50,24.50,0.75,3
tpex,6804,明係,2025-06-20,114/06/20,3000,79000,23.65,24.20,23.65,24.20,-0.30,13
tpex,6804,明係,2025-06-23,114/06/23,0,0,--,--,--,--,0.00,1
tpex,6804,明係,2025-06-24,114/06/24,0,6000,--,--,--,--,0.00,6
tpex,6804,明係,2025-06-25,114/06/25,30000,705000,23.50,23.50,23.50,23.50,-0.25,9
tpex,6804,明係,2025-06-26,114/06/26,4000,96000,23.50,23.50,23.50,23.50,0.00,8
tpex,6804,明係,2025-06-27,114/06/27,12000,286000,23.85,24.00,23.50,23.60,0.10,11
tpex,6804,明係,2025-06-30,114/06/30,6000,138000,23.00,23.00,22.75,22.85,-0.75,7
tpex,6804,明係,2025-07-01,114/07/01,1000,24000,23.50,23.50,23.50,23.50,0.65,1
tpex,6804,明係,2025-07-02,114/07/02,1000,26000,23.30,23.30,23.30,23.30,-0.20,4
tpex,6804,明係,2025-07-03,114/07/03,3000,70000,23.10,23.30,23.10,23.30,0.00,3
tpex,6804,明係,2025-07-04,114/07/04,8000,190000,23.50,23.60,23.45,23.60,0.30,14
tpex,6804,明係,2025-07-07,114/07/07,3000,71000,23.00,23.60,23.00,23.60,0.00,8
tpex,6804,明係,2025-07-08,114/07/08,2000,53000,23.50,23.55,23.50,23.55,-0.05,4
tpex,6804,明係,2025-07-09,114/07/09,0,1000,--,--,--,--,0.00,2
tpex,6804,明係,2025-07-10,114/07/10,3000,72000,23.35,23.35,23.30,23.30,0.00,5
tpex,6804,明係,2025-07-11,114/07/11,5000,117000,23.35,23.35,23.30,23.30,0.00,4
tpex,6804,明係,2025-07-14,114/07/14,3000,73000,23.30,23.30,23.00,23.30,0.00,6
tpex,6804,明係,2025-07-15,114/07/15,16000,355000,22.60,23.05,22.50,22.85,-0.45,22
tpex,6804,明係,2025-07-16,114/07/16,18000,403000,22.85,22.85,22.55,22.60,-0.25,21
tpex,6804,明係,2025-07-17,114/07/17,9000,207000,22.80,22.85,22.60,22.85,0.25,11
tpex,6804,明係,2025-07-18,114/07/18,23000,537000,22.90,23.00,22.90,23.00,0.15,10
tpex,6804,明係,2025-07-21,114/07/21,5000,116000,23.00,23.05,23.00,23.05,0.05,5
tpex,6804,明係,2025-07-22,114/07/22,8000,185000,23.00,23.00,22.80,22.80,-0.25,8
tpex,6804,明係,2025-07-23,114/07/23,39000,928000,24.05,24.30,23.65,24.20,1.40,29
tpex,6804,明係,2025-07-24,114/07/24,22000,542000,24.25,24.30,23.75,23.75,-0.45,25
tpex,6804,明係,2025-07-25,114/07/25,3000,72000,24.00,24.00,23.75,23.75,0.00,3
tpex,6804,明係,2025-07-28,114/07/28,23000,541000,23.15,23.25,23.10,23.20,-0.55,16
tpex,6804,明係,2025-07-29,114/07/29,2000,47000,23.40,23.40,23.30,23.30,0.10,3
tpex,6804,明係,2025-07-30,114/07/30,5000,126000,23.30,23.30,23.30,23.30,0.00,15
tpex,6804,明係,2025-07-31,114/07/31,6000,140000,23.20,23.50,23.10,23.50,0.20,6
tpex,6804,明係,2025-08-01,114/08/01,23000,527000,23.50,23.50,23.00,23.50,0.00,19
tpex,6804,明係,2025-08-04,114/08/04,6000,142000,23.15,23.15,23.10,23.10,-0.40,5
tpex,6804,明係,2025-08-05,114/08/05,35000,802000,22.90,23.25,22.65,23.25,0.15,26
tpex,6804,明係,2025-08-06,114/08/06,9000,209000,23.00,23.25,22.95,23.25,0.00,10
tpex,6804,明係,2025-08-07,114/08/07,17000,390000,22.50,22.80,22.45,22.80,-0.45,25
tpex,6804,明係,2025-08-08,114/08/08,8000,188000,22.10,22.95,22.10,22.75,-0.05,15
tpex,6804,明係,2025-08-11,114/08/11,72000,1576000,22.10,22.50,21.25,21.50,-1.25,70
tpex,6804,明係,2025-08-12,114/08/12,17000,371000,21.20,22.20,20.50,21.30,-0.20,26
tpex,6804,明係,2025-08-13,114/08/13,62000,1315000,21.25,21.25,20.90,20.95,-0.35,46
tpex,6804,明係,2025-08-14,114/08/14,59000,1242000,20.65,21.05,20.65,21.00,0.05,25
tpex,6804,明係,2025-08-15,114/08/15,9000,190000,21.00,21.00,20.90,21.00,0.00,11
tpex,6804,明係,2025-08-18,114/08/18,24000,506000,21.20,21.20,21.00,21.00,0.00,18
tpex,6804,明係,2025-08-19,114/08/19,23000,468000,20.80,21.00,20.30,20.75,-0.25,30
tpex,6804,明係,2025-08-20,114/08/20,9000,188000,20.75,20.80,20.75,20.80,0.05,9
tpex,6804,明係,2025-08-21,114/08/21,30000,623000,21.00,21.00,20.75,20.75,-0.05,19
tpex,6804,明係,2025-08-22,114/08/22,10000,213000,21.00,21.25,20.80,21.25,0.50,14
tpex,6804,明係,2025-08-25,114/08/25,34000,697000,21.25,21.25,20.60,20.70,-0.55,39
tpex,6804,明係,2025-08-26,114/08/26,12000,240000,21.00,21.10,20.60,20.75,0.05,17
tpex,6804,明係,2025-08-27,114/08/27,29000,598000,20.95,21.15,20.80,20.80,0.05,30
tpex,6804,明係,2025-08-28,114/08/28,11000,225000,20.85,20.85,20.80,20.85,0.05,15
tpex,6804,明係,2025-08-29,114/08/29,23000,477000,20.70,20.85,20.60,20.80,-0.05,20
tpex,6804,明係,2025-09-01,114/09/01,7000,153000,20.80,20.80,20.45,20.45,-0.35,12
tpex,6804,明係,2025-09-02,114/09/02,9000,189000,20.45,20.60,20.45,20.45,0.00,12
tpex,6804,明係,2025-09-03,114/09/03,5000,110000,20.50,21.00,20.50,20.60,0.15,11
tpex,6804,明係,2025-09-04,114/09/04,1000,29000,20.70,20.70,20.70,20.70,0.10,5
tpex,6804,明係,2025-09-05,114/09/05,5000,106000,20.80,20.80,20.80,20.80,0.10,7
tpex,6804,明係,2025-09-08,114/09/08,6000,124000,20.80,20.80,20.50,20.70,-0.10,6
tpex,6804,明係,2025-09-09,114/09/09,8000,159000,20.65,20.75,20.65,20.75,0.05,17
tpex,6804,明係,2025-09-10,114/09/10,27000,543000,20.20,20.55,20.20,20.55,-0.20,26
tpex,6804,明係,2025-09-11,114/09/11,26000,521000,20.50,20.50,20.10,20.40,-0.15,28
tpex,6804,明係,2025-09-12,114/09/12,7000,147000,20.10,20.50,20.00,20.50,0.10,8
tpex,6804,明係,2025-09-15,114/09/15,7000,144000,20.10,20.85,20.10,20.85,0.35,8
tpex,6804,明係,2025-09-16,114/09/16,8000,167000,20.55,20.70,20.35,20.70,-0.15,11
tpex,6804,明係,2025-09-17,114/09/17,3000,64000,20.70,20.70,20.70,20.70,0.00,7
tpex,6804,明係,2025-09-18,114/09/18,27000,561000,20.70,20.70,20.65,20.65,-0.05,19
tpex,6804,明係,2025-09-19,114/09/19,9000,185000,20.55,20.60,20.30,20.55,-0.10,13
tpex,6804,明係,2025-09-22,114/09/22,5000,107000,20.60,20.60,20.55,20.55,0.00,9
tpex,6804,明係,2025-09-23,114/09/23,8000,170000,20.60,20.60,20.50,20.50,-0.05,10
tpex,6804,明係,2025-09-24,114/09/24,0,2000,--,--,--,--,0.00,3
tpex,6804,明係,2025-09-25,114/09/25,13000,265000,20.25,20.30,20.20,20.25,-0.25,10
tpex,6804,明係,2025-09-26,114/09/26,10000,203000,20.25,20.25,20.15,20.15,-0.10,10
tpex,6804,明係,2025-09-30,114/09/30,17000,348000,20.05,20.30,20.05,20.15,0.00,15
tpex,6804,明係,2025-10-01,114/10/01,11000,224000,20.10,20.20,20.05,20.15,0.00,9
tpex,6804,明係,2025-10-02,114/10/02,7000,143000,20.15,20.15,20.05,20.15,0.00,8
tpex,6804,明係,2025-10-03,114/10/03,42000,833000,20.15,20.15,20.00,20.15,0.00,35
tpex,6804,明係,2025-10-07,114/10/07,8000,152000,20.00,20.10,20.00,20.10,-0.05,13
tpex,6804,明係,2025-10-08,114/10/08,6000,125000,20.45,20.45,20.40,20.40,0.30,9
tpex,6804,明係,2025-10-09,114/10/09,16000,325000,20.40,20.40,20.20,20.20,-0.20,9
tpex,6804,明係,2025-10-13,114/10/13,45000,891000,19.10,20.20,19.10,19.70,-0.50,29
tpex,6804,明係,2025-10-14,114/10/14,39000,779000,20.05,20.50,19.95,19.95,0.25,29
tpex,6804,明係,2025-10-15,114/10/15,5000,102000,20.15,20.25,20.15,20.25,0.30,9
tpex,6804,明係,2025-10-16,114/10/16,8000,164000,20.25,20.25,19.85,19.95,-0.30,15
tpex,6804,明係,2025-10-17,114/10/17,11000,220000,20.00,20.20,20.00,20.20,0.25,6
tpex,6804,明係,2025-10-20,114/10/20,3000,60000,20.20,20.20,20.10,20.10,-0.10,2
tpex,6804,明係,2025-10-21,114/10/21,0,1000,--,--,--,--,0.00,3
tpex,6804,明係,2025-10-22,114/10/22,13000,268000,19.95,19.95,19.85,19.95,-0.15,18
tpex,6804,明係,2025-10-23,114/10/23,18000,360000,20.05,20.05,19.80,19.80,-0.15,15
tpex,6804,明係,2025-10-27,114/10/27,23000,460000,19.80,19.90,19.60,19.90,0.10,27
tpex,6804,明係,2025-10-28,114/10/28,17000,338000,20.00,20.00,19.65,19.75,-0.15,16
tpex,6804,明係,2025-10-29,114/10/29,25000,489000,19.50,19.80,19.50,19.80,0.05,17
tpex,6804,明係,2025-10-30,114/10/30,15000,294000,19.50,19.80,19.40,19.80,0.00,12
tpex,6804,明係,2025-10-31,114/10/31,16000,317000,19.45,19.85,19.40,19.85,0.05,14
tpex,6804,明係,2025-11-03,114/11/03,18000,354000,20.00,20.00,19.40,19.50,-0.35,17
tpex,6804,明係,2025-11-04,114/11/04,13000,254000,19.35,19.35,19.25,19.35,-0.15,14
tpex,6804,明係,2025-11-05,114/11/05,11000,216000,19.05,19.40,19.00,19.40,0.05,15
tpex,6804,明係,2025-11-06,114/11/06,11000,213000,19.40,19.40,19.05,19.30,-0.10,14
tpex,6804,明係,2025-11-07,114/11/07,21000,402000,19.15,19.20,19.00,19.20,-0.10,15
tpex,6804,明係,2025-11-10,114/11/10,51000,965000,19.20,19.20,18.55,18.75,-0.45,53
tpex,6804,明係,2025-11-11,114/11/11,32000,598000,18.75,18.75,18.55,18.70,-0.05,22
tpex,6804,明係,2025-11-12,114/11/12,38000,704000,18.45,18.70,18.45,18.50,-0.20,32
tpex,6804,明係,2025-11-13,114/11/13,19000,358000,19.05,19.05,18.50,18.50,0.00,12
tpex,6804,明係,2025-11-14,114/11/14,40000,745000,18.50,19.00,18.50,18.90,0.40,13
tpex,6804,明係,2025-11-17,114/11/17,10000,189000,18.85,18.85,18.45,18.45,-0.45,13
tpex,6804,明係,2025-11-18,114/11/18,12000,211000,18.30,18.45,18.00,18.45,0.00,14
tpex,6804,明係,2025-11-19,114/11/19,20000,363000,18.40,18.40,17.85,18.35,-0.10,22
tpex,6804,明係,2025-11-20,114/11/20,17000,303000,18.70,18.70,17.75,17.80,-0.55,18
tpex,6804,明係,2025-11-21,114/11/21,12000,220000,18.30,18.55,17.90,18.45,0.65,25
tpex,6804,明係,2025-11-24,114/11/24,0,1000,--,--,--,--,0.00,7
