market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,6870,騰雲,2025-07-21,114/07/21,45000,9535000,211.00,215.50,208.00,211.50,1.00,77
tpex,6870,騰雲,2025-07-22,114/07/22,69000,14539000,217.50,218.00,206.00,206.00,-5.50,157
tpex,6870,騰雲,2025-07-23,114/07/23,15000,3219000,208.50,212.50,207.00,207.00,1.00,45
tpex,6870,騰雲,2025-07-24,114/07/24,110000,23698000,212.50,220.00,211.00,213.00,6.00,177
tpex,6870,騰雲,2025-07-25,114/07/25,52000,11157000,213.50,215.50,211.50,214.00,1.00,86
tpex,6870,騰雲,2025-07-28,114/07/28,41000,8680000,215.50,215.50,209.00,212.00,-2.00,99
tpex,6870,騰雲,2025-07-29,114/07/29,57000,11797000,215.50,215.50,201.00,207.00,-5.00,133
tpex,6870,騰雲,2025-07-30,114/07/30,15000,3045000,207.00,207.50,204.00,204.50,-2.50,38
tpex,6870,騰雲,2025-07-31,114/07/31,28000,5622000,206.00,206.00,201.00,201.50,-3.00,80
tpex,6870,騰雲,2025-08-01,114/08/01,59000,11997000,200.50,205.00,200.00,201.00,-0.50,349
tpex,6870,騰雲,2025-08-04,114/08/04,32000,6437000,203.00,203.00,197.50,200.00,-1.00,388
tpex,6870,騰雲,2025-08-05,114/08/05,51000,10276000,200.50,207.50,198.50,202.50,2.50,124
tpex,6870,騰雲,2025-08-06,114/08/06,13000,2671000,205.00,205.00,200.50,201.00,-1.50,46
tpex,6870,騰雲,2025-08-07,114/08/07,36000,7235000,205.00,205.00,199.50,200.00,-1.00,75
tpex,6870,騰雲,2025-08-08,114/08/08,77000,15375000,200.00,204.00,199.00,199.50,-0.50,135
tpex,6870,騰雲,2025-08-11,114/08/11,144000,29941000,200.50,214.00,199.00,211.00,11.50,441
tpex,6870,騰雲,2025-08-12,114/08/12,167000,36657000,220.50,224.00,215.00,219.00,8.00,938
tpex,6870,騰雲,2025-08-13,114/08/13,68000,14882000,219.50,224.00,214.00,214.00,-5.00,249
tpex,6870,騰雲,2025-08-14,114/08/14,61000,12853000,214.00,216.50,206.00,206.00,-8.00,132
tpex,6870,騰雲,2025-08-15,114/08/15,49000,10311000,209.00,218.50,207.00,211.00,5.00,164
tpex,6870,騰雲,2025-08-18,114/08/18,38000,7984000,211.00,212.00,205.50,205.50,-5.50,346
tpex,6870,騰雲,2025-08-19,114/08/19,36000,7396000,206.50,207.50,201.00,201.50,-4.00,301
tpex,6870,騰雲,2025-08-20,114/08/20,97000,19518000,200.00,208.50,196.50,200.00,-1.50,164
tpex,6870,騰雲,2025-08-21,114/08/21,44000,8829000,205.00,206.00,199.50,200.00,0.00,83
tpex,6870,騰雲,2025-08-22,114/08/22,16000,3156000,202.00,203.50,200.00,200.00,0.00,41
tpex,6870,騰雲,2025-08-25,114/08/25,34000,6901000,202.50,203.00,200.00,201.00,1.00,166
tpex,6870,騰雲,2025-08-26,114/08/26,26000,5173000,199.50,201.50,199.00,199.50,-1.50,162
tpex,6870,騰雲,2025-08-27,114/08/27,33000,6751000,201.00,206.00,200.50,200.50,1.00,108
tpex,6870,騰雲,2025-08-28,114/08/28,45000,9069000,200.00,203.50,199.00,199.00,-1.50,80
tpex,6870,騰雲,2025-08-29,114/08/29,237000,45620000,197.00,198.50,187.50,187.50,-11.50,497
tpex,6870,騰雲,2025-09-01,114/09/01,447000,90716000,194.00,206.00,193.00,200.50,13.00,1135
tpex,6870,騰雲,2025-09-02,114/09/02,144000,29171000,200.50,209.00,196.50,208.50,8.00,259
tpex,6870,騰雲,2025-09-03,114/09/03,155000,32806000,215.00,219.00,205.50,208.00,-0.50,303
tpex,6870,騰雲,2025-09-04,114/09/04,213000,45915000,210.00,222.00,210.00,212.00,8.00,1599
tpex,6870,騰雲,2025-09-05,114/09/05,98000,20624000,213.50,217.00,207.00,210.00,-2.00,457
tpex,6870,騰雲,2025-09-08,114/09/08,69000,14486000,210.50,211.50,206.00,209.00,-1.00,1035
tpex,6870,騰雲,2025-09-09,114/09/09,37000,7590000,208.00,209.50,206.00,206.00,-3.00,137
tpex,6870,騰雲,2025-09-10,114/09/10,117000,24790000,209.50,220.00,208.50,211.00,5.00,233
tpex,6870,騰雲,2025-09-11,114/09/11,56000,11593000,213.00,213.00,202.50,202.50,-8.50,558
tpex,6870,騰雲,2025-09-12,114/09/12,170000,35157000,200.50,216.00,200.00,203.50,1.00,251
tpex,6870,騰雲,2025-09-15,114/09/15,107000,21375000,202.00,205.00,198.00,200.00,-3.50,792
tpex,6870,騰雲,2025-09-16,114/09/16,246000,51633000,205.00,216.00,200.50,214.00,14.00,322
tpex,6870,騰雲,2025-09-17,114/09/17,124000,26414000,214.00,218.00,208.50,215.50,1.50,243
tpex,6870,騰雲,2025-09-18,114/09/18,277000,61567000,215.50,226.00,215.00,225.00,9.50,888
tpex,6870,騰雲,2025-09-19,114/09/19,284000,70317000,247.50,247.50,247.50,247.50,22.50,271
tpex,6870,騰雲,2025-09-22,114/09/22,596000,137196000,244.00,244.00,223.00,223.00,-24.50,1215
tpex,6870,騰雲,2025-09-23,114/09/23,228000,49677000,220.00,224.00,213.50,214.00,-9.00,1335
tpex,6870,騰雲,2025-09-24,114/09/24,89000,19351000,214.00,222.00,212.50,212.50,-1.50,386
tpex,6870,騰雲,2025-09-25,114/09/25,82000,17579000,216.50,218.50,209.00,209.50,-3.00,161
tpex,6870,騰雲,2025-09-26,114/09/26,67000,13769000,209.00,209.00,203.50,204.00,-5.50,253
tpex,6870,騰雲,2025-09-30,114/09/30,50000,10406000,211.50,212.00,205.00,207.00,3.00,141
tpex,6870,騰雲,2025-10-01,114/10/01,99000,21486000,212.00,222.50,211.00,218.00,11.00,255
tpex,6870,騰雲,2025-10-02,114/10/02,76000,16157000,218.00,218.00,211.50,213.50,-4.50,743
tpex,6870,騰雲,2025-10-03,114/10/03,91000,19155000,213.00,213.50,205.50,213.50,0.00,397
tpex,6870,騰雲,2025-10-07,114/10/07,51000,10683000,213.50,213.50,209.50,210.00,-3.50,546
tpex,6870,騰雲,2025-10-08,114/10/08,41000,8479000,210.00,211.00,206.00,210.00,0.00,725
tpex,6870,騰雲,2025-10-09,114/10/09,110000,23320000,211.00,217.50,208.00,213.00,3.00,1576
tpex,6870,騰雲,2025-10-13,114/10/13,68000,14252000,210.00,214.50,206.00,209.00,-4.00,1191
tpex,6870,騰雲,2025-10-14,114/10/14,130000,28167000,210.50,225.00,208.50,209.00,0.00,240
tpex,6870,騰雲,2025-10-15,114/10/15,44000,9168000,213.00,213.00,207.50,207.50,-1.50,1154
tpex,6870,騰雲,2025-10-16,114/10/16,50000,10248000,210.50,210.50,206.00,207.00,-0.50,307
tpex,6870,騰雲,2025-10-17,114/10/17,46000,9364000,205.00,207.00,203.50,203.50,-3.50,122
tpex,6870,騰雲,2025-10-20,114/10/20,26000,5331000,206.50,206.50,203.00,204.00,0.50,161
tpex,6870,騰雲,2025-10-21,114/10/21,47000,9776000,205.50,209.00,205.00,205.00,1.00,200
tpex,6870,騰雲,2025-10-22,114/10/22,22000,4470000,208.50,209.00,204.50,204.50,-0.50,146
tpex,6870,騰雲,2025-10-23,114/10/23,38000,7706000,201.50,204.50,201.00,202.00,-2.50,166
tpex,6870,騰雲,2025-10-27,114/10/27,52000,10578000,209.00,209.00,200.50,200.50,-1.50,273
tpex,6870,騰雲,2025-10-28,114/10/28,19000,3817000,203.50,203.50,200.00,202.00,1.50,115
tpex,6870,騰雲,2025-10-29,114/10/29,100000,19701000,202.00,204.00,195.50,195.50,-6.50,908
tpex,6870,騰雲,2025-10-30,114/10/30,79000,15133000,198.50,198.50,190.00,190.50,-5.00,255
tpex,6870,騰雲,2025-10-31,114/10/31,28000,5363000,196.50,196.50,191.50,193.00,2.50,105
tpex,6870,騰雲,2025-11-03,114/11/03,58000,11049000,193.00,198.50,189.50,190.00,-3.00,171
tpex,6870,騰雲,2025-11-04,114/11/04,44000,8264000,188.50,191.50,188.00,190.50,0.50,108
tpex,6870,騰雲,2025-11-05,114/11/05,37000,6999000,190.50,190.50,186.50,188.00,-2.50,532
tpex,6870,騰雲,2025-11-06,114/11/06,89000,16415000,185.50,189.50,183.00,185.50,-2.50,270
tpex,6870,騰雲,2025-11-07,114/11/07,26000,4926000,185.50,188.50,185.00,188.50,3.00,115
tpex,6870,騰雲,2025-11-10,114/11/10,52000,9780000,190.00,190.00,183.50,187.50,-1.00,420
tpex,6870,騰雲,2025-11-11,114/11/11,88000,16055000,185.00,187.50,180.00,187.50,0.00,474
tpex,6870,騰雲,2025-11-12,114/11/12,656000,129959000,206.00,206.00,184.00,190.00,2.50,740
tpex,6870,騰雲,2025-11-13,114/11/13,73000,13807000,186.00,195.00,186.00,190.50,0.50,206
tpex,6870,騰雲,2025-11-14,114/11/14,18000,3342000,190.50,190.50,186.00,186.00,-4.50,70
tpex,6870,騰雲,2025-11-17,114/11/17,106000,19166000,189.00,189.00,179.00,184.00,-2.00,371
tpex,6870,騰雲,2025-11-18,114/11/18,55000,9900000,185.00,188.00,177.50,182.00,-2.00,132
tpex,6870,騰雲,2025-11-19,114/11/19,42000,7533000,179.00,183.50,178.00,178.00,-4.00,236
tpex,6870,騰雲,2025-11-20,114/11/20,48000,8642000,179.00,181.50,178.50,179.00,1.00,336
tpex,6870,騰雲,2025-11-21,114/11/21,39000,6746000,175.00,179.00,173.00,175.50,-3.50,111
tpex,6870,騰雲,2025-11-24,114/11/24,26000,4649000,177.50,184.00,177.50,184.00,8.50,93
tpex,6870,騰雲,2025-11-25,114/11/25,28000,5258000,189.00,189.00,183.00,185.50,1.50,117
tpex,6870,騰雲,2025-11-26,114/11/26,28000,5333000,189.50,190.00,185.00,187.00,1.50,171
tpex,6870,騰雲,2025-11-27,114/11/27,52000,9790000,189.50,190.00,185.00,185.00,-2.00,302
tpex,6870,騰雲,2025-11-28,114/11/28,170000,32832000,189.50,197.50,189.50,194.00,9.00,982
tpex,6870,騰雲,2025-12-01,114/12/01,30000,5801000,199.00,199.00,191.00,191.00,-3.00,386
tpex,6870,騰雲,2025-12-02,114/12/02,13000,2511000,192.50,194.00,189.00,191.50,0.50,110
tpex,6870,騰雲,2025-12-03,114/12/03,9000,1641000,190.00,190.00,189.00,189.50,-2.00,23
tpex,6870,騰雲,2025-12-04,114/12/04,17000,3355000,194.00,194.00,190.00,190.00,0.50,81
tpex,6870,騰雲,2025-12-05,114/12/05,8000,1550000,189.00,191.00,188.00,189.00,-1.00,291
tpex,6870,騰雲,2025-12-08,114/12/08,31000,5948000,189.00,194.00,189.00,192.00,3.00,49
tpex,6870,騰雲,2025-12-09,114/12/09,158000,31480000,195.50,208.00,193.00,200.00,8.00,788
tpex,6870,騰雲,2025-12-10,114/12/10,220000,45999000,206.00,216.00,201.50,210.00,10.00,387
tpex,6870,騰雲,2025-12-11,114/12/11,278000,60248000,209.00,223.00,208.00,217.50,7.50,787
tpex,6870,騰雲,2025-12-12,114/12/12,103000,22514000,220.50,220.50,215.00,217.50,0.00,222
tpex,6870,騰雲,2025-12-15,114/12/15,115000,25327000,215.00,224.00,215.00,223.50,6.00,953
tpex,6870,騰雲,2025-12-16,114/12/16,66000,14503000,221.50,222.00,217.50,218.50,-5.00,121
tpex,6870,騰雲,2025-12-17,114/12/17,167000,37948000,220.00,233.00,219.00,233.00,14.50,380
tpex,6870,騰雲,2025-12-18,114/12/18,371000,90788000,233.00,253.50,233.00,248.00,15.00,3836
tpex,6870,騰雲,2025-12-19,114/12/19,334000,84399000,253.50,259.00,247.50,259.00,11.00,600
tpex,6870,騰雲,2025-12-22,114/12/22,471000,115887000,260.00,261.50,233.50,253.00,-6.00,6444
tpex,6870,騰雲,2025-12-23,114/12/23,275000,71804000,253.00,266.00,252.00,260.50,7.50,2919
tpex,6870,騰雲,2025-12-24,114/12/24,211000,55416000,266.50,266.50,256.00,265.50,5.00,1306
tpex,6870,騰雲,2025-12-26,114/12/26,319000,82295000,268.50,273.50,245.00,245.00,-20.50,6788
tpex,6870,騰雲,2025-12-29,114/12/29,156000,39029000,248.00,253.50,246.50,251.50,6.50,2950
tpex,6870,騰雲,2025-12-30,114/12/30,140000,34497000,246.50,254.00,240.00,241.00,-10.50,2177
tpex,6870,騰雲,2025-12-31,114/12/31,100000,23866000,244.00,244.00,236.00,236.50,-4.50,810
tpex,6870,騰雲,2026-01-02,115/01/02,66000,15530000,241.00,241.00,232.00,232.00,-4.50,423
tpex,6870,騰雲,2026-01-05,115/01/05,127000,28852000,234.50,234.50,222.50,229.00,-3.00,366
tpex,6870,騰雲,2026-01-06,115/01/06,119000,27850000,236.50,237.50,229.00,231.00,2.00,2094
tpex,6870,騰雲,2026-01-07,115/01/07,126000,28168000,231.00,231.00,221.50,221.50,-9.50,1723
tpex,6870,騰雲,2026-01-08,115/01/08,86000,19308000,224.00,230.00,220.00,226.50,5.00,977
tpex,6870,騰雲,2026-01-09,115/01/09,146000,33489000,225.50,236.50,219.50,230.00,3.50,830
tpex,6870,騰雲,2026-01-12,115/01/12,113000,25187000,233.00,233.00,219.50,219.50,-10.50,692
tpex,6870,騰雲,2026-01-13,115/01/13,147000,31299000,219.00,224.50,209.50,209.50,-10.00,345
tpex,6870,騰雲,2026-01-14,115/01/14,73000,15273000,213.00,213.00,208.00,209.50,0.00,172
tpex,6870,騰雲,2026-01-15,115/01/15,64000,13299000,206.00,209.00,205.00,206.00,-3.50,138
tpex,6870,騰雲,2026-01-16,115/01/16,84000,17206000,206.50,207.00,202.00,204.50,-1.50,464
tpex,6870,騰雲,2026-01-19,115/01/19,120000,24357000,208.50,208.50,201.00,202.50,-2.00,240
tpex,6870,騰雲,2026-01-20,115/01/20,48000,9756000,202.00,205.50,201.00,203.00,0.50,180
tpex,6870,騰雲,2026-01-21,115/01/21,142000,28358000,204.00,204.00,197.00,198.00,-5.00,385
tpex,6870,騰雲,2026-01-22,115/01/22,43000,8747000,200.00,203.00,199.50,201.00,3.00,99
tpex,6870,騰雲,2026-01-23,115/01/23,70000,14272000,205.50,209.00,201.00,202.50,1.50,161
tpex,6870,騰雲,2026-01-26,115/01/26,62000,12600000,202.50,206.00,201.00,202.50,0.00,535
tpex,6870,騰雲,2026-01-27,115/01/27,68000,13695000,202.50,204.00,202.00,202.00,-0.50,241
