market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,4126,太醫,2025-06-02,114/06/02,18000,1612000,91.20,91.50,90.90,91.50,-0.60,43
tpex,4126,太醫,2025-06-03,114/06/03,11000,1037000,91.30,91.60,91.30,91.50,0.00,183
tpex,4126,太醫,2025-06-04,114/06/04,26000,2367000,91.80,92.10,91.80,92.00,0.50,58
tpex,4126,太醫,2025-06-05,114/06/05,22000,2020000,92.60,92.80,91.80,91.80,-0.20,41
tpex,4126,太醫,2025-06-06,114/06/06,95000,8773000,91.70,92.40,90.90,91.70,-0.10,75
tpex,4126,太醫,2025-06-09,114/06/09,53000,4874000,92.10,92.90,92.10,92.50,0.80,73
tpex,4126,太醫,2025-06-10,114/06/10,25000,2333000,93.00,93.00,92.20,92.30,-0.20,58
tpex,4126,太醫,2025-06-11,114/06/11,120000,11122000,92.50,93.50,92.30,92.80,0.50,107
tpex,4126,太醫,2025-06-12,114/06/12,27000,2524000,93.30,93.30,92.60,92.60,-0.20,59
tpex,4126,太醫,2025-06-13,114/06/13,12000,1084000,92.30,92.30,92.20,92.20,-0.40,29
tpex,4126,太醫,2025-06-16,114/06/16,12000,1144000,92.20,92.90,92.20,92.40,0.20,34
tpex,4126,太醫,2025-06-17,114/06/17,19000,1796000,92.20,92.30,92.10,92.10,-0.30,44
tpex,4126,太醫,2025-06-18,114/06/18,8000,775000,92.20,92.50,92.20,92.50,0.40,35
tpex,4126,太醫,2025-06-19,114/06/19,12000,1104000,92.50,92.80,92.50,92.60,0.10,39
tpex,4126,太醫,2025-06-20,114/06/20,14000,1318000,92.50,92.50,92.10,92.10,-0.50,72
tpex,4126,太醫,2025-06-23,114/06/23,46000,4226000,92.50,93.50,92.20,92.40,0.30,165
tpex,4126,太醫,2025-06-24,114/06/24,45000,4172000,92.40,93.00,91.90,92.90,0.50,71
tpex,4126,太醫,2025-06-25,114/06/25,46000,4267000,92.90,93.30,92.90,93.00,0.10,61
tpex,4126,太醫,2025-06-26,114/06/26,51000,4782000,93.10,93.90,93.10,93.50,0.50,72
tpex,4126,太醫,2025-06-27,114/06/27,124000,11690000,93.70,96.80,93.70,95.90,2.40,173
tpex,4126,太醫,2025-06-30,114/06/30,44000,4231000,96.20,96.20,94.70,95.30,-0.60,101
tpex,4126,太醫,2025-07-01,114/07/01,112000,10639000,95.90,95.90,94.30,95.00,-0.30,171
tpex,4126,太醫,2025-07-02,114/07/02,317000,30162000,95.00,95.80,94.20,95.60,0.60,450
tpex,4126,太醫,2025-07-03,114/07/03,111000,10069000,90.60,91.20,90.00,91.20,0.60,336
tpex,4126,太醫,2025-07-04,114/07/04,290000,26973000,91.20,94.70,90.00,92.80,1.60,231
