market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,8924,大田,2025-06-02,114/06/02,362000,24524000,67.90,68.30,67.30,67.40,-0.30,430
tpex,8924,大田,2025-06-03,114/06/03,463000,28865000,63.00,63.00,61.60,62.00,-1.10,913
tpex,8924,大田,2025-06-04,114/06/04,106000,6522000,62.20,62.20,61.50,61.80,-0.20,386
tpex,8924,大田,2025-06-05,114/06/05,55000,3402000,61.50,61.60,61.10,61.40,-0.40,356
tpex,8924,大田,2025-06-06,114/06/06,21000,1281000,62.50,62.50,61.60,61.90,0.50,88
tpex,8924,大田,2025-06-09,114/06/09,30000,1819000,61.00,61.80,61.00,61.50,-0.40,150
tpex,8924,大田,2025-06-10,114/06/10,69000,4254000,61.00,61.80,61.00,61.80,0.30,158
tpex,8924,大田,2025-06-11,114/06/11,41000,2505000,61.50,61.50,61.30,61.50,-0.30,158
tpex,8924,大田,2025-06-12,114/06/12,40000,2472000,61.20,61.50,61.10,61.30,-0.20,179
tpex,8924,大田,2025-06-13,114/06/13,49000,2951000,61.10,61.10,60.40,60.60,-0.70,327
tpex,8924,大田,2025-06-16,114/06/16,43000,2571000,60.60,60.60,60.00,60.00,-0.60,255
tpex,8924,大田,2025-06-17,114/06/17,35000,2078000,61.00,61.00,59.80,60.10,0.10,143
tpex,8924,大田,2025-06-18,114/06/18,107000,6366000,60.10,60.10,59.40,59.60,-0.50,308
tpex,8924,大田,2025-06-19,114/06/19,113000,6643000,59.60,59.60,58.70,59.20,-0.40,608
tpex,8924,大田,2025-06-20,114/06/20,59000,3439000,59.20,59.20,58.20,58.40,-0.80,509
tpex,8924,大田,2025-06-23,114/06/23,83000,4810000,58.40,58.40,57.30,57.50,-0.90,479
tpex,8924,大田,2025-06-24,114/06/24,42000,2453000,57.80,58.50,57.80,58.50,1.00,130
tpex,8924,大田,2025-06-25,114/06/25,49000,2885000,60.40,60.40,58.30,58.30,-0.20,168
tpex,8924,大田,2025-06-26,114/06/26,60000,3507000,59.60,59.60,58.20,58.70,0.40,131
tpex,8924,大田,2025-06-27,114/06/27,35000,2059000,58.40,59.50,58.40,58.50,-0.20,113
tpex,8924,大田,2025-06-30,114/06/30,52000,3000000,58.20,58.50,57.50,57.80,-0.70,169
tpex,8924,大田,2025-07-01,114/07/01,35000,2039000,58.60,58.60,57.90,57.90,0.10,121
tpex,8924,大田,2025-07-02,114/07/02,31000,1794000,57.90,58.00,57.50,58.00,0.10,129
tpex,8924,大田,2025-07-03,114/07/03,147000,8520000,58.00,58.30,57.80,57.90,-0.10,250
tpex,8924,大田,2025-07-04,114/07/04,52000,3027000,57.90,58.00,57.50,57.70,-0.20,353
tpex,8924,大田,2025-07-07,114/07/07,172000,9778000,57.00,57.50,56.40,56.70,-1.00,1623
tpex,8924,大田,2025-07-08,114/07/08,99000,5489000,56.40,56.40,55.30,55.60,-1.10,710
tpex,8924,大田,2025-07-09,114/07/09,71000,3946000,55.10,55.80,55.10,55.20,-0.40,339
tpex,8924,大田,2025-07-10,114/07/10,106000,5770000,55.80,55.80,54.30,54.60,-0.60,467
tpex,8924,大田,2025-07-11,114/07/11,94000,5180000,55.10,55.10,54.70,54.80,0.20,234
tpex,8924,大田,2025-07-14,114/07/14,29000,1577000,54.80,55.00,54.60,54.60,-0.20,187
tpex,8924,大田,2025-07-15,114/07/15,168000,9093000,54.60,54.70,53.80,53.90,-0.70,1197
tpex,8924,大田,2025-07-16,114/07/16,103000,5536000,53.90,54.30,53.70,53.90,0.00,641
tpex,8924,大田,2025-07-17,114/07/17,269000,14420000,53.50,54.10,53.50,53.90,0.00,570
tpex,8924,大田,2025-07-18,114/07/18,40000,2159000,54.00,54.50,53.90,53.90,0.00,194
tpex,8924,大田,2025-07-21,114/07/21,56000,3000000,53.80,53.90,53.60,53.90,0.00,244
tpex,8924,大田,2025-07-22,114/07/22,140000,7492000,53.90,54.00,52.90,53.40,-0.50,528
tpex,8924,大田,2025-07-23,114/07/23,170000,9077000,53.40,53.60,53.20,53.40,0.00,347
tpex,8924,大田,2025-07-24,114/07/24,52000,2806000,53.50,53.80,53.30,53.40,0.00,145
tpex,8924,大田,2025-07-25,114/07/25,32000,1716000,54.70,54.70,53.70,53.80,0.40,114
tpex,8924,大田,2025-07-28,114/07/28,101000,5465000,54.50,54.70,53.70,53.90,0.10,162
tpex,8924,大田,2025-07-29,114/07/29,67000,3565000,53.70,53.70,53.10,53.20,-0.70,279
tpex,8924,大田,2025-07-30,114/07/30,139000,7384000,53.20,53.70,53.00,53.00,-0.20,570
tpex,8924,大田,2025-07-31,114/07/31,194000,10218000,53.00,53.00,52.30,52.30,-0.70,1790
tpex,8924,大田,2025-08-01,114/08/01,465000,23728000,51.90,52.00,50.70,50.70,-1.60,2515
tpex,8924,大田,2025-08-04,114/08/04,203000,10478000,50.40,52.50,50.10,52.50,1.80,525
tpex,8924,大田,2025-08-05,114/08/05,98000,5148000,53.00,53.00,52.40,52.70,0.20,325
tpex,8924,大田,2025-08-06,114/08/06,530000,29985000,56.20,57.90,54.70,57.90,5.20,673
tpex,8924,大田,2025-08-07,114/08/07,724000,42778000,61.80,61.80,57.10,58.30,0.40,992
tpex,8924,大田,2025-08-08,114/08/08,185000,10685000,58.30,58.60,57.50,57.80,-0.50,383
tpex,8924,大田,2025-08-11,114/08/11,132000,7510000,57.80,57.80,56.50,56.80,-1.00,257
tpex,8924,大田,2025-08-12,114/08/12,60000,3427000,56.90,57.40,56.80,56.80,0.00,107
tpex,8924,大田,2025-08-13,114/08/13,94000,5373000,56.90,57.40,56.30,56.80,0.00,203
tpex,8924,大田,2025-08-14,114/08/14,162000,9247000,56.60,58.10,56.10,57.80,1.00,221
tpex,8924,大田,2025-08-15,114/08/15,323000,19145000,57.80,60.10,57.50,59.70,1.90,661
tpex,8924,大田,2025-08-18,114/08/18,210000,12555000,60.00,60.50,59.00,60.10,0.40,386
tpex,8924,大田,2025-08-19,114/08/19,109000,6543000,60.00,60.50,59.50,60.00,-0.10,244
tpex,8924,大田,2025-08-20,114/08/20,60000,3583000,60.20,60.20,58.80,59.20,-0.80,316
tpex,8924,大田,2025-08-21,114/08/21,82000,4834000,59.50,59.90,58.70,58.80,-0.40,217
tpex,8924,大田,2025-08-22,114/08/22,54000,3144000,58.70,58.80,58.20,58.20,-0.60,119
tpex,8924,大田,2025-08-25,114/08/25,85000,4924000,58.60,58.60,57.90,58.20,0.00,155
tpex,8924,大田,2025-08-26,114/08/26,69000,4077000,58.30,59.00,58.30,59.00,0.80,115
tpex,8924,大田,2025-08-27,114/08/27,56000,3340000,59.00,59.50,59.00,59.10,0.10,115
tpex,8924,大田,2025-08-28,114/08/28,173000,10451000,59.20,61.20,59.20,60.90,1.80,244
tpex,8924,大田,2025-08-29,114/08/29,293000,18170000,61.10,63.10,60.90,61.30,0.40,506
tpex,8924,大田,2025-09-01,114/09/01,661000,42920000,64.20,67.00,63.50,63.50,2.20,1328
tpex,8924,大田,2025-09-02,114/09/02,125000,7844000,63.50,63.50,62.40,62.50,-1.00,385
tpex,8924,大田,2025-09-03,114/09/03,130000,8291000,62.50,64.20,62.50,63.40,0.90,308
tpex,8924,大田,2025-09-04,114/09/04,508000,34301000,68.60,68.60,66.30,66.40,3.00,979
tpex,8924,大田,2025-09-05,114/09/05,215000,14354000,67.90,67.90,65.80,66.80,0.40,532
tpex,8924,大田,2025-09-08,114/09/08,240000,16224000,67.10,68.00,67.00,67.10,0.30,326
tpex,8924,大田,2025-09-09,114/09/09,178000,11817000,67.20,67.20,65.80,66.10,-1.00,422
tpex,8924,大田,2025-09-10,114/09/10,123000,8170000,66.60,66.80,65.60,66.40,0.30,142
tpex,8924,大田,2025-09-11,114/09/11,170000,11339000,66.70,67.40,66.00,66.50,0.10,214
tpex,8924,大田,2025-09-12,114/09/12,87000,5725000,66.80,66.80,65.90,66.10,-0.40,320
tpex,8924,大田,2025-09-15,114/09/15,176000,11848000,66.70,67.60,66.40,67.10,1.00,198
tpex,8924,大田,2025-09-16,114/09/16,85000,5707000,68.10,68.10,66.60,66.80,-0.30,315
tpex,8924,大田,2025-09-17,114/09/17,138000,9391000,67.00,68.50,67.00,67.50,0.70,265
tpex,8924,大田,2025-09-18,114/09/18,172000,11732000,68.10,68.90,67.60,68.50,1.00,268
tpex,8924,大田,2025-09-19,114/09/19,116000,7862000,69.00,69.00,67.60,67.90,-0.60,346
tpex,8924,大田,2025-09-22,114/09/22,56000,3826000,68.00,68.00,67.50,67.80,-0.10,166
