market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,6865,偉康科技,2025-06-02,114/06/02,22000,1459000,66.90,68.90,65.50,68.40,-0.10,18
tpex,6865,偉康科技,2025-06-03,114/06/03,17000,1151000,68.00,68.30,66.30,68.30,-0.10,13
tpex,6865,偉康科技,2025-06-04,114/06/04,21000,1431000,67.00,68.00,66.60,68.00,-0.30,25
tpex,6865,偉康科技,2025-06-05,114/06/05,95000,6786000,68.20,74.00,68.20,73.90,5.90,133
tpex,6865,偉康科技,2025-06-06,114/06/06,119000,8609000,74.90,74.90,71.00,72.20,-1.70,125
tpex,6865,偉康科技,2025-06-09,114/06/09,109000,7438000,72.90,72.90,66.30,69.00,-3.20,213
tpex,6865,偉康科技,2025-06-10,114/06/10,118000,7879000,67.80,67.80,65.80,66.60,-2.40,136
tpex,6865,偉康科技,2025-06-11,114/06/11,45000,3001000,66.70,67.00,65.60,65.60,-1.00,65
tpex,6865,偉康科技,2025-06-12,114/06/12,93000,6022000,67.00,67.00,63.40,65.20,-0.40,91
tpex,6865,偉康科技,2025-06-13,114/06/13,23000,1496000,65.00,65.60,63.70,64.20,-1.00,25
tpex,6865,偉康科技,2025-06-16,114/06/16,24000,1529000,64.00,64.50,63.20,64.00,-0.20,20
tpex,6865,偉康科技,2025-06-17,114/06/17,48000,3147000,65.00,66.80,64.50,66.80,2.80,47
tpex,6865,偉康科技,2025-06-18,114/06/18,18000,1230000,67.80,68.00,65.60,66.10,-0.70,25
tpex,6865,偉康科技,2025-06-19,114/06/19,22000,1434000,66.10,66.10,64.50,64.50,-1.60,21
tpex,6865,偉康科技,2025-06-20,114/06/20,25000,1615000,64.90,64.90,64.40,64.50,0.00,14
tpex,6865,偉康科技,2025-06-23,114/06/23,43000,2727000,64.10,64.40,62.50,64.10,-0.40,35
tpex,6865,偉康科技,2025-06-24,114/06/24,52000,3354000,64.10,66.00,62.80,66.00,1.90,27
tpex,6865,偉康科技,2025-06-25,114/06/25,16000,1058000,65.00,65.00,64.50,64.50,-1.50,14
tpex,6865,偉康科技,2025-06-26,114/06/26,31000,1979000,63.50,65.30,63.30,64.10,-0.40,29
tpex,6865,偉康科技,2025-06-27,114/06/27,16000,1044000,63.60,64.80,63.40,63.40,-0.70,19
tpex,6865,偉康科技,2025-06-30,114/06/30,2000,129000,63.50,64.00,63.50,64.00,0.60,6
tpex,6865,偉康科技,2025-07-01,114/07/01,6000,393000,63.30,63.30,63.20,63.20,-0.80,10
tpex,6865,偉康科技,2025-07-02,114/07/02,27000,1713000,63.20,65.00,62.00,63.90,0.70,29
tpex,6865,偉康科技,2025-07-03,114/07/03,32000,1994000,62.50,64.20,61.50,62.60,-1.30,35
tpex,6865,偉康科技,2025-07-04,114/07/04,10000,626000,63.30,63.30,61.80,61.80,-0.80,16
