market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,1580,新麥,2025-06-02,114/06/02,14000,2034000,144.00,144.50,143.50,144.00,-1.50,83
tpex,1580,新麥,2025-06-03,114/06/03,17000,2399000,144.00,144.00,143.00,144.00,0.00,96
tpex,1580,新麥,2025-06-04,114/06/04,76000,10934000,143.00,144.00,143.00,143.50,-0.50,134
tpex,1580,新麥,2025-06-05,114/06/05,12000,1706000,144.00,144.00,143.00,143.00,-0.50,40
tpex,1580,新麥,2025-06-06,114/06/06,24000,3452000,142.00,143.00,142.00,143.00,0.00,98
tpex,1580,新麥,2025-06-09,114/06/09,119000,16749000,141.50,142.50,140.00,141.00,-2.00,231
tpex,1580,新麥,2025-06-10,114/06/10,52000,7280000,139.50,141.00,139.50,140.50,-0.50,138
tpex,1580,新麥,2025-06-11,114/06/11,25000,3485000,140.50,142.50,140.50,142.00,1.50,69
tpex,1580,新麥,2025-06-12,114/06/12,17000,2423000,141.50,142.00,140.50,142.00,0.00,57
tpex,1580,新麥,2025-06-13,114/06/13,54000,7637000,142.50,142.50,141.00,142.00,0.00,121
tpex,1580,新麥,2025-06-16,114/06/16,25000,3523000,140.00,141.00,140.00,140.50,-1.50,75
tpex,1580,新麥,2025-06-17,114/06/17,38000,5389000,139.50,141.00,139.50,140.50,0.00,125
tpex,1580,新麥,2025-06-18,114/06/18,23000,3182000,141.50,142.00,140.50,141.00,0.50,60
tpex,1580,新麥,2025-06-19,114/06/19,38000,5267000,140.00,141.00,140.00,140.00,-1.00,62
tpex,1580,新麥,2025-06-20,114/06/20,55000,7736000,140.50,140.50,139.00,139.00,-1.00,147
tpex,1580,新麥,2025-06-23,114/06/23,34000,4769000,138.50,139.50,138.00,138.50,-0.50,110
tpex,1580,新麥,2025-06-24,114/06/24,36000,5018000,138.50,140.00,138.50,139.00,0.50,87
tpex,1580,新麥,2025-06-25,114/06/25,26000,3604000,139.50,140.00,139.00,139.50,0.50,66
tpex,1580,新麥,2025-06-26,114/06/26,29000,4125000,139.50,140.50,139.50,140.50,1.00,42
tpex,1580,新麥,2025-06-27,114/06/27,24000,3387000,140.50,141.00,140.00,140.50,0.00,50
tpex,1580,新麥,2025-06-30,114/06/30,35000,4934000,140.50,141.00,140.50,141.00,0.50,60
tpex,1580,新麥,2025-07-01,114/07/01,20000,2804000,141.00,142.00,141.00,141.50,0.50,48
tpex,1580,新麥,2025-07-02,114/07/02,24000,3379000,141.50,142.00,140.50,141.00,-0.50,74
tpex,1580,新麥,2025-07-03,114/07/03,24000,3408000,141.00,141.50,141.00,141.50,0.50,55
tpex,1580,新麥,2025-07-04,114/07/04,55000,7797000,141.50,143.50,141.50,143.00,1.50,117
tpex,1580,新麥,2025-07-07,114/07/07,62000,8903000,143.00,144.50,142.50,143.00,0.00,91
tpex,1580,新麥,2025-07-08,114/07/08,30000,4329000,142.50,142.50,141.50,142.00,-1.00,76
tpex,1580,新麥,2025-07-09,114/07/09,63000,8855000,141.50,141.50,140.00,140.00,-2.00,117
tpex,1580,新麥,2025-07-10,114/07/10,28000,3931000,140.00,141.00,140.00,140.00,0.00,134
tpex,1580,新麥,2025-07-11,114/07/11,46000,6425000,139.50,141.00,139.50,140.00,0.00,59
tpex,1580,新麥,2025-07-14,114/07/14,13000,1889000,140.00,140.50,140.00,140.00,0.00,34
tpex,1580,新麥,2025-07-15,114/07/15,22000,3044000,140.00,140.50,139.50,140.00,0.00,46
tpex,1580,新麥,2025-07-16,114/07/16,21000,2944000,140.50,142.00,140.50,141.50,1.50,75
tpex,1580,新麥,2025-07-17,114/07/17,35000,5023000,141.50,141.50,141.00,141.50,0.00,85
tpex,1580,新麥,2025-07-18,114/07/18,21000,2974000,141.50,142.50,141.50,141.50,0.00,54
tpex,1580,新麥,2025-07-21,114/07/21,23000,3209000,141.00,141.50,140.50,141.00,-0.50,67
tpex,1580,新麥,2025-07-22,114/07/22,28000,3963000,141.00,141.50,140.50,140.50,-0.50,79
tpex,1580,新麥,2025-07-23,114/07/23,11000,1570000,141.00,141.50,141.00,141.50,1.00,44
tpex,1580,新麥,2025-07-24,114/07/24,21000,2958000,141.50,142.50,141.50,141.50,0.00,38
tpex,1580,新麥,2025-07-25,114/07/25,15000,2114000,141.50,141.50,141.00,141.50,0.00,66
tpex,1580,新麥,2025-07-28,114/07/28,23000,3206000,142.00,142.00,141.50,141.50,0.00,73
tpex,1580,新麥,2025-07-29,114/07/29,32000,4472000,141.50,141.50,140.50,141.50,0.00,66
tpex,1580,新麥,2025-07-30,114/07/30,21000,2953000,141.50,141.50,141.00,141.00,-0.50,62
tpex,1580,新麥,2025-07-31,114/07/31,30000,4212000,141.50,142.00,141.00,141.00,0.00,73
tpex,1580,新麥,2025-08-01,114/08/01,156000,22285000,141.50,146.00,141.00,145.00,4.00,177
tpex,1580,新麥,2025-08-04,114/08/04,197000,28891000,145.00,148.50,144.50,147.00,2.00,298
tpex,1580,新麥,2025-08-05,114/08/05,225000,33557000,148.00,150.00,148.00,149.00,2.00,364
tpex,1580,新麥,2025-08-06,114/08/06,47000,6901000,148.50,148.50,147.00,147.50,-1.50,384
tpex,1580,新麥,2025-08-07,114/08/07,111000,16554000,147.50,149.50,147.50,149.50,2.00,166
tpex,1580,新麥,2025-08-08,114/08/08,104000,15499000,149.50,150.00,148.50,149.50,0.00,268
tpex,1580,新麥,2025-08-11,114/08/11,120000,17958000,149.50,149.50,148.50,149.50,0.00,287
tpex,1580,新麥,2025-08-12,114/08/12,189000,28158000,150.00,150.00,147.00,149.00,-0.50,263
tpex,1580,新麥,2025-08-13,114/08/13,327000,48321000,149.00,149.00,147.50,148.00,-1.00,475
tpex,1580,新麥,2025-08-14,114/08/14,323000,44891000,139.00,140.00,138.50,139.50,0.50,372
tpex,1580,新麥,2025-08-15,114/08/15,64000,9020000,140.00,140.50,140.00,140.50,1.00,153
tpex,1580,新麥,2025-08-18,114/08/18,218000,30193000,141.00,141.00,137.00,137.50,-3.00,469
tpex,1580,新麥,2025-08-19,114/08/19,101000,13746000,137.00,137.00,135.00,136.00,-1.50,294
tpex,1580,新麥,2025-08-20,114/08/20,208000,27707000,135.00,135.50,131.50,133.00,-3.00,411
tpex,1580,新麥,2025-08-21,114/08/21,202000,26772000,134.50,134.50,131.00,133.00,0.00,306
tpex,1580,新麥,2025-08-22,114/08/22,35000,4666000,133.00,134.00,133.00,133.00,0.00,123
tpex,1580,新麥,2025-08-25,114/08/25,55000,7373000,134.00,134.50,133.00,133.50,0.50,126
tpex,1580,新麥,2025-08-26,114/08/26,22000,2917000,133.50,135.00,133.50,135.00,1.50,47
tpex,1580,新麥,2025-08-27,114/08/27,48000,6607000,135.00,137.50,135.00,137.00,2.00,148
tpex,1580,新麥,2025-08-28,114/08/28,30000,4114000,136.50,138.00,136.50,138.00,1.00,90
tpex,1580,新麥,2025-08-29,114/08/29,30000,4071000,137.50,138.00,137.00,138.00,0.00,223
tpex,1580,新麥,2025-09-01,114/09/01,97000,13507000,138.50,141.00,138.00,141.00,3.00,253
tpex,1580,新麥,2025-09-02,114/09/02,207000,29667000,143.00,146.50,139.00,141.50,0.50,333
tpex,1580,新麥,2025-09-03,114/09/03,34000,4812000,141.50,142.00,139.00,140.50,-1.00,196
tpex,1580,新麥,2025-09-04,114/09/04,21000,2984000,140.50,141.00,139.50,140.50,0.00,166
tpex,1580,新麥,2025-09-05,114/09/05,41000,5692000,139.50,141.50,139.00,141.50,1.00,91
tpex,1580,新麥,2025-09-08,114/09/08,27000,3787000,139.50,141.50,139.50,141.50,0.00,126
tpex,1580,新麥,2025-09-09,114/09/09,24000,3335000,141.50,141.50,140.00,140.50,-1.00,80
tpex,1580,新麥,2025-09-10,114/09/10,19000,2590000,141.50,141.50,139.50,140.00,-0.50,74
tpex,1580,新麥,2025-09-11,114/09/11,43000,6018000,140.00,140.00,138.50,139.00,-1.00,522
tpex,1580,新麥,2025-09-12,114/09/12,114000,15613000,138.50,139.00,136.00,138.50,-0.50,210
tpex,1580,新麥,2025-09-15,114/09/15,21000,2945000,138.50,139.50,138.50,139.50,1.00,77
tpex,1580,新麥,2025-09-16,114/09/16,27000,3730000,139.50,139.50,138.00,139.50,0.00,90
tpex,1580,新麥,2025-09-17,114/09/17,11000,1561000,139.50,139.50,138.50,139.50,0.00,51
tpex,1580,新麥,2025-09-18,114/09/18,65000,8963000,138.50,139.00,137.00,137.50,-2.00,142
tpex,1580,新麥,2025-09-19,114/09/19,15000,2142000,138.00,139.00,137.50,139.00,1.50,50
tpex,1580,新麥,2025-09-22,114/09/22,22000,3100000,139.50,139.50,137.50,138.50,-0.50,69
tpex,1580,新麥,2025-09-23,114/09/23,22000,2975000,139.00,139.00,138.00,138.50,0.00,89
tpex,1580,新麥,2025-09-24,114/09/24,17000,2408000,138.00,138.50,138.00,138.50,0.00,49
tpex,1580,新麥,2025-09-25,114/09/25,29000,4047000,138.50,139.00,138.00,138.50,0.00,51
tpex,1580,新麥,2025-09-26,114/09/26,54000,7414000,138.00,138.00,136.50,138.00,-0.50,108
tpex,1580,新麥,2025-09-30,114/09/30,32000,4426000,137.00,137.50,136.50,137.50,-0.50,113
