market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,5205,中茂,2025-06-02,114/06/02,1000,35000,34.65,34.65,34.65,34.65,0.00,1
tpex,5205,中茂,2025-06-03,114/06/03,0,0,--,--,--,--,0.00,0
tpex,5205,中茂,2025-06-04,114/06/04,8000,292000,35.75,37.40,35.75,36.05,1.45,8
tpex,5205,中茂,2025-06-05,114/06/05,5000,180000,37.30,37.30,34.00,37.30,1.25,7
tpex,5205,中茂,2025-06-06,114/06/06,2000,79000,33.80,34.00,33.80,34.00,-3.30,3
tpex,5205,中茂,2025-06-09,114/06/09,1000,44000,33.05,33.05,33.05,33.05,-0.95,2
tpex,5205,中茂,2025-06-10,114/06/10,3000,100000,32.55,33.85,32.55,33.85,0.80,4
tpex,5205,中茂,2025-06-11,114/06/11,4000,134000,32.70,33.95,32.70,33.95,0.10,5
tpex,5205,中茂,2025-06-12,114/06/12,1000,34000,34.45,34.45,34.45,34.45,0.50,1
tpex,5205,中茂,2025-06-13,114/06/13,1000,35000,34.90,34.90,34.90,34.90,0.45,2
tpex,5205,中茂,2025-06-16,114/06/16,1000,35000,35.05,35.05,35.05,35.05,0.15,1
tpex,5205,中茂,2025-06-17,114/06/17,0,0,--,--,--,--,0.00,0
tpex,5205,中茂,2025-06-18,114/06/18,0,0,--,--,--,--,0.00,0
tpex,5205,中茂,2025-06-19,114/06/19,0,0,--,--,--,--,0.00,0
tpex,5205,中茂,2025-06-20,114/06/20,13000,419000,33.60,34.75,31.35,34.75,-0.05,14
tpex,5205,中茂,2025-06-23,114/06/23,0,4000,--,--,--,--,0.00,1
tpex,5205,中茂,2025-06-24,114/06/24,0,4000,--,--,--,--,0.00,1
tpex,5205,中茂,2025-06-25,114/06/25,7000,235000,32.15,32.85,32.05,32.85,1.15,12
tpex,5205,中茂,2025-06-26,114/06/26,2000,77000,33.85,33.85,32.65,32.65,-0.20,8
tpex,5205,中茂,2025-06-27,114/06/27,10000,315000,31.65,32.90,29.55,32.90,0.25,12
tpex,5205,中茂,2025-06-30,114/06/30,8000,259000,33.35,33.35,30.20,33.35,0.45,11
tpex,5205,中茂,2025-07-01,114/07/01,1000,34000,33.55,33.55,33.55,33.55,0.20,2
tpex,5205,中茂,2025-07-02,114/07/02,11000,361000,31.45,33.15,31.20,31.20,-2.35,12
tpex,5205,中茂,2025-07-03,114/07/03,8000,250000,30.15,31.90,30.15,31.50,0.30,9
tpex,5205,中茂,2025-07-04,114/07/04,8000,250000,30.55,32.35,30.55,32.35,0.85,8
tpex,5205,中茂,2025-07-07,114/07/07,4000,133000,32.90,32.90,30.85,31.90,-0.45,10
tpex,5205,中茂,2025-07-08,114/07/08,1000,32000,32.30,32.30,32.30,32.30,0.40,1
tpex,5205,中茂,2025-07-09,114/07/09,7000,216000,31.00,31.30,30.80,31.30,-1.00,7
tpex,5205,中茂,2025-07-10,114/07/10,3000,93000,30.25,31.30,30.25,31.30,0.00,3
tpex,5205,中茂,2025-07-11,114/07/11,5000,155000,30.55,31.95,30.55,31.95,0.65,4
tpex,5205,中茂,2025-07-14,114/07/14,1000,33000,32.55,32.55,32.55,32.55,0.60,2
tpex,5205,中茂,2025-07-15,114/07/15,6000,214000,33.05,35.30,33.05,34.45,1.90,14
tpex,5205,中茂,2025-07-16,114/07/16,8000,267000,34.65,34.65,31.70,32.15,-2.30,12
tpex,5205,中茂,2025-07-17,114/07/17,13000,416000,32.95,34.45,31.65,34.30,2.15,21
tpex,5205,中茂,2025-07-18,114/07/18,0,0,--,--,--,--,0.00,1
tpex,5205,中茂,2025-07-21,114/07/21,4000,141000,35.00,35.00,32.25,32.25,-1.60,7
tpex,5205,中茂,2025-07-22,114/07/22,5000,152000,32.80,33.90,32.40,33.50,1.25,14
tpex,5205,中茂,2025-07-23,114/07/23,1000,34000,33.95,33.95,33.95,33.95,0.45,2
tpex,5205,中茂,2025-07-24,114/07/24,1000,34000,33.70,33.70,33.70,33.70,-0.25,3
tpex,5205,中茂,2025-07-25,114/07/25,2000,66000,32.60,33.45,32.60,33.45,-0.25,3
tpex,5205,中茂,2025-07-28,114/07/28,0,0,--,--,--,--,0.00,0
tpex,5205,中茂,2025-07-29,114/07/29,8000,256000,32.00,32.95,31.15,31.15,-1.85,9
tpex,5205,中茂,2025-07-30,114/07/30,7000,230000,31.95,31.95,30.15,31.30,0.15,13
tpex,5205,中茂,2025-07-31,114/07/31,7000,219000,31.75,31.75,30.25,31.40,0.10,7
