market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,5450,南良,2025-07-21,114/07/21,13000,190000,14.30,14.30,14.05,14.05,-0.25,11
tpex,5450,南良,2025-07-22,114/07/22,17000,240000,13.90,13.95,13.75,13.75,-0.30,17
tpex,5450,南良,2025-07-23,114/07/23,75000,1037000,13.55,14.00,13.55,13.85,0.10,42
tpex,5450,南良,2025-07-24,114/07/24,12000,166000,14.00,14.00,13.75,13.90,0.05,15
tpex,5450,南良,2025-07-25,114/07/25,24000,337000,13.85,14.05,13.65,14.05,0.15,22
tpex,5450,南良,2025-07-28,114/07/28,30000,414000,14.00,14.00,13.70,13.90,-0.15,21
tpex,5450,南良,2025-07-29,114/07/29,20000,280000,13.90,14.00,13.85,14.00,0.10,15
tpex,5450,南良,2025-07-30,114/07/30,44000,629000,14.05,14.35,14.00,14.35,0.35,36
tpex,5450,南良,2025-07-31,114/07/31,47000,651000,14.25,14.25,13.70,13.95,0.10,35
tpex,5450,南良,2025-08-01,114/08/01,5000,70000,14.00,14.00,13.85,13.95,0.00,7
tpex,5450,南良,2025-08-04,114/08/04,7000,97000,13.85,13.85,13.85,13.85,-0.10,7
tpex,5450,南良,2025-08-05,114/08/05,17000,239000,14.15,14.15,13.80,13.85,0.00,11
tpex,5450,南良,2025-08-06,114/08/06,33000,456000,13.95,13.95,13.75,13.75,-0.10,18
tpex,5450,南良,2025-08-07,114/08/07,36000,500000,13.80,14.05,13.60,13.75,0.00,37
tpex,5450,南良,2025-08-08,114/08/08,70000,950000,13.55,13.75,13.25,13.45,-0.30,48
tpex,5450,南良,2025-08-11,114/08/11,38000,511000,13.25,13.55,13.25,13.55,0.10,23
tpex,5450,南良,2025-08-12,114/08/12,14000,190000,13.55,13.60,13.45,13.50,-0.05,13
tpex,5450,南良,2025-08-13,114/08/13,71000,959000,13.60,13.70,13.40,13.50,0.00,38
tpex,5450,南良,2025-08-14,114/08/14,58000,773000,13.35,13.45,13.25,13.45,-0.05,35
tpex,5450,南良,2025-08-15,114/08/15,25000,334000,13.50,13.50,13.30,13.45,0.00,21
tpex,5450,南良,2025-08-18,114/08/18,79000,1054000,13.35,13.40,13.30,13.40,-0.05,41
tpex,5450,南良,2025-08-19,114/08/19,48000,643000,13.25,13.40,13.25,13.40,0.00,45
tpex,5450,南良,2025-08-20,114/08/20,33000,445000,13.40,13.45,13.40,13.40,0.00,16
tpex,5450,南良,2025-08-21,114/08/21,13000,179000,13.50,13.50,13.30,13.50,0.10,15
tpex,5450,南良,2025-08-22,114/08/22,60000,802000,13.40,13.55,13.40,13.50,0.00,26
tpex,5450,南良,2025-08-25,114/08/25,42000,566000,13.55,13.55,13.35,13.40,-0.10,30
tpex,5450,南良,2025-08-26,114/08/26,17000,228000,13.30,13.50,13.30,13.50,0.10,14
tpex,5450,南良,2025-08-27,114/08/27,51000,692000,13.55,13.65,13.50,13.50,0.00,26
tpex,5450,南良,2025-08-28,114/08/28,25000,335000,13.40,13.40,13.35,13.35,-0.15,26
tpex,5450,南良,2025-08-29,114/08/29,48000,635000,13.30,13.30,13.20,13.30,-0.05,33
tpex,5450,南良,2025-09-01,114/09/01,47000,622000,13.35,13.35,13.15,13.25,-0.05,27
tpex,5450,南良,2025-09-02,114/09/02,214000,2730000,13.10,13.15,12.50,12.60,-0.65,126
tpex,5450,南良,2025-09-03,114/09/03,18000,236000,12.85,12.90,12.75,12.85,0.25,21
tpex,5450,南良,2025-09-04,114/09/04,92000,1226000,13.10,13.50,13.10,13.25,0.40,49
