market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
tpex,7402,邑錡,2025-06-02,114/06/02,1112000,89288000,78.70,81.60,77.70,79.00,0.20,1167
tpex,7402,邑錡,2025-06-03,114/06/03,279000,21848000,79.10,79.40,77.80,78.00,-1.00,401
tpex,7402,邑錡,2025-06-04,114/06/04,143000,11267000,79.20,79.20,78.10,79.00,1.00,185
tpex,7402,邑錡,2025-06-05,114/06/05,256000,20560000,79.40,80.90,79.10,80.60,1.60,355
tpex,7402,邑錡,2025-06-06,114/06/06,403000,32660000,81.50,82.50,79.50,79.50,-1.10,417
tpex,7402,邑錡,2025-06-09,114/06/09,323000,25978000,80.20,81.50,79.10,81.30,1.80,325
tpex,7402,邑錡,2025-06-10,114/06/10,303000,24679000,82.80,82.80,80.50,81.00,-0.30,354
tpex,7402,邑錡,2025-06-11,114/06/11,195000,15828000,81.50,81.60,80.40,81.60,0.60,219
tpex,7402,邑錡,2025-06-12,114/06/12,411000,33911000,82.00,83.10,81.80,82.20,0.60,421
tpex,7402,邑錡,2025-06-13,114/06/13,2410000,202508000,85.30,86.80,79.90,79.90,-2.30,2100
tpex,7402,邑錡,2025-06-16,114/06/16,1220000,100294000,80.50,84.40,80.50,81.30,1.40,1163
tpex,7402,邑錡,2025-06-17,114/06/17,519000,42636000,81.50,83.30,80.60,82.50,1.20,533
tpex,7402,邑錡,2025-06-18,114/06/18,199000,16371000,82.70,83.20,81.90,81.90,-0.60,320
tpex,7402,邑錡,2025-06-19,114/06/19,1205000,100508000,81.30,85.00,80.80,82.20,0.30,1174
tpex,7402,邑錡,2025-06-20,114/06/20,327000,26638000,82.30,82.80,80.50,80.60,-1.60,409
tpex,7402,邑錡,2025-06-23,114/06/23,805000,65546000,82.60,84.50,80.00,80.20,-0.40,811
tpex,7402,邑錡,2025-06-24,114/06/24,352000,28538000,80.20,81.80,80.00,81.70,1.50,351
tpex,7402,邑錡,2025-06-25,114/06/25,171000,13938000,81.80,82.10,81.30,81.60,-0.10,207
tpex,7402,邑錡,2025-06-26,114/06/26,270000,21794000,80.40,82.00,80.30,80.70,-0.90,303
tpex,7402,邑錡,2025-06-27,114/06/27,300000,24524000,81.00,82.50,80.30,82.40,1.70,343
tpex,7402,邑錡,2025-06-30,114/06/30,179000,14776000,83.00,83.50,81.40,81.40,-1.00,258
tpex,7402,邑錡,2025-07-01,114/07/01,402000,33367000,82.50,83.70,81.90,83.10,1.70,409
tpex,7402,邑錡,2025-07-02,114/07/02,392000,32924000,83.80,85.00,83.00,83.30,0.20,375
tpex,7402,邑錡,2025-07-03,114/07/03,217000,18206000,84.30,84.50,83.40,83.80,0.50,228
tpex,7402,邑錡,2025-07-04,114/07/04,274000,22766000,83.80,84.70,82.30,82.80,-1.00,284
tpex,7402,邑錡,2025-07-07,114/07/07,293000,23865000,82.80,82.90,80.60,80.80,-0.20,279
tpex,7402,邑錡,2025-07-08,114/07/08,259000,21139000,80.80,82.80,80.40,82.20,1.40,223
tpex,7402,邑錡,2025-07-09,114/07/09,224000,18171000,82.70,82.70,80.80,81.00,-1.20,293
tpex,7402,邑錡,2025-07-10,114/07/10,118000,9541000,81.50,81.80,80.50,81.00,0.00,172
tpex,7402,邑錡,2025-07-11,114/07/11,525000,43781000,81.80,84.70,81.40,83.70,2.70,555
tpex,7402,邑錡,2025-07-14,114/07/14,179000,14857000,84.50,84.60,82.20,82.20,-1.50,196
tpex,7402,邑錡,2025-07-15,114/07/15,221000,18015000,82.70,82.70,80.80,81.00,-1.20,412
tpex,7402,邑錡,2025-07-16,114/07/16,217000,17555000,81.80,81.80,80.30,80.40,-0.60,295
tpex,7402,邑錡,2025-07-17,114/07/17,80000,6470000,80.50,81.40,80.30,80.80,0.40,106
